Date,Year,Reef,ReefName,Site_name,Site_No,Lat,Long,Project,Collection organisation,Collection vessel,Reef_rep,Site_rep,PCR1_binary,PCR2_binary,LOD_sample_positive,PCR1_conc,PCR2_conc,Conc_mean
5/07/2023,2023,Moore Reef,Moore Reef (16-071),MOEDNA1,1,-16.86408333,146.2396333,CCIP-D-03,AIMS,RV Cape Ferguson,8,8,0,0,0,0,0,0
5/07/2023,2023,Moore Reef,Moore Reef (16-071),MOEDNA1,1,-16.86408333,146.2396333,CCIP-D-03,AIMS,RV Cape Ferguson,9,9,0,0,0,0,0,0
5/07/2023,2023,Moore Reef,Moore Reef (16-071),MOEDNA1,1,-16.86408333,146.2396333,CCIP-D-03,AIMS,RV Cape Ferguson,10,10,1,0,1,16.50298834,0,8.251494169
5/07/2023,2023,Moore Reef,Moore Reef (16-071),MOEDNA1,1,-16.86408333,146.2396333,CCIP-D-03,AIMS,RV Cape Ferguson,11,11,0,1,1,0,34.53604952,17.26802476
5/07/2023,2023,Moore Reef,Moore Reef (16-071),MOEDNA1,1,-16.86408333,146.2396333,CCIP-D-03,AIMS,RV Cape Ferguson,12,12,1,1,1,15.12075774,15.66295289,15.39185531
5/07/2023,2023,Moore Reef,Moore Reef (16-071),MOEDNA2,2,-16.85518333,146.2363667,CCIP-D-03,AIMS,RV Cape Ferguson,13,1,1,1,1,146.2968618,63.16338032,104.730121
5/07/2023,2023,Moore Reef,Moore Reef (16-071),MOEDNA2,2,-16.85518333,146.2363667,CCIP-D-03,AIMS,RV Cape Ferguson,14,2,1,1,1,16.83437973,47.45853245,32.14645609
5/07/2023,2023,Moore Reef,Moore Reef (16-071),MOEDNA2,2,-16.85518333,146.2363667,CCIP-D-03,AIMS,RV Cape Ferguson,15,3,1,1,1,85.17537117,83.34896564,84.26216841
5/07/2023,2023,Moore Reef,Moore Reef (16-071),MOEDNA2,2,-16.85518333,146.2363667,CCIP-D-03,AIMS,RV Cape Ferguson,16,4,1,1,1,110.6473088,110.8210176,110.7341632
5/07/2023,2023,Moore Reef,Moore Reef (16-071),MOEDNA2,2,-16.85518333,146.2363667,CCIP-D-03,AIMS,RV Cape Ferguson,17,5,1,1,1,31.62271902,155.7207942,93.67175661
5/07/2023,2023,Moore Reef,Moore Reef (16-071),MOEDNA2,2,-16.85518333,146.2363667,CCIP-D-03,AIMS,RV Cape Ferguson,18,6,1,1,1,31.15103021,77.05971301,54.10537161
5/07/2023,2023,Moore Reef,Moore Reef (16-071),MOEDNA2,2,-16.85518333,146.2363667,CCIP-D-03,AIMS,RV Cape Ferguson,19,7,1,1,1,155.4943979,82.80533552,119.1498667
5/07/2023,2023,Moore Reef,Moore Reef (16-071),MOEDNA2,2,-16.85518333,146.2363667,CCIP-D-03,AIMS,RV Cape Ferguson,20,8,1,1,1,109.8747343,62.6810208,86.27787754
5/07/2023,2023,Moore Reef,Moore Reef (16-071),MOEDNA2,2,-16.85518333,146.2363667,CCIP-D-03,AIMS,RV Cape Ferguson,21,9,1,1,1,277.3846865,184.2954755,230.840081
5/07/2023,2023,Moore Reef,Moore Reef (16-071),MOEDNA2,2,-16.85518333,146.2363667,CCIP-D-03,AIMS,RV Cape Ferguson,22,10,1,1,1,127.117306,93.1570977,110.1372018
5/07/2023,2023,Moore Reef,Moore Reef (16-071),MOEDNA2,2,-16.85518333,146.2363667,CCIP-D-03,AIMS,RV Cape Ferguson,23,11,1,1,1,133.5002035,154.1863739,143.8432887
5/07/2023,2023,Moore Reef,Moore Reef (16-071),MOEDNA2,2,-16.85518333,146.2363667,CCIP-D-03,AIMS,RV Cape Ferguson,24,12,1,1,1,47.02851623,63.98498118,55.50674871
5/07/2023,2023,Moore Reef,Moore Reef (16-071),MOEDNA3,3,-16.84736667,146.22685,CCIP-D-03,AIMS,RV Cape Ferguson,25,1,0,0,0,0,0,0
5/07/2023,2023,Moore Reef,Moore Reef (16-071),MOEDNA3,3,-16.84736667,146.22685,CCIP-D-03,AIMS,RV Cape Ferguson,26,2,0,0,0,0,0,0
5/07/2023,2023,Moore Reef,Moore Reef (16-071),MOEDNA3,3,-16.84736667,146.22685,CCIP-D-03,AIMS,RV Cape Ferguson,27,3,0,1,1,0,16.11787565,8.058937825
5/07/2023,2023,Moore Reef,Moore Reef (16-071),MOEDNA3,3,-16.84736667,146.22685,CCIP-D-03,AIMS,RV Cape Ferguson,28,4,0,0,0,0,0,0
5/07/2023,2023,Moore Reef,Moore Reef (16-071),MOEDNA3,3,-16.84736667,146.22685,CCIP-D-03,AIMS,RV Cape Ferguson,29,5,0,1,1,0,15.40118158,7.700590789
5/07/2023,2023,Moore Reef,Moore Reef (16-071),MOEDNA3,3,-16.84736667,146.22685,CCIP-D-03,AIMS,RV Cape Ferguson,30,6,0,0,0,0,0,0
5/07/2023,2023,Moore Reef,Moore Reef (16-071),MOEDNA3,3,-16.84736667,146.22685,CCIP-D-03,AIMS,RV Cape Ferguson,31,7,1,1,1,31.20473698,45.3856051,38.29517104
5/07/2023,2023,Moore Reef,Moore Reef (16-071),MOEDNA3,3,-16.84736667,146.22685,CCIP-D-03,AIMS,RV Cape Ferguson,32,8,0,1,1,0,15.24682716,7.623413578
5/07/2023,2023,Moore Reef,Moore Reef (16-071),MOEDNA3,3,-16.84736667,146.22685,CCIP-D-03,AIMS,RV Cape Ferguson,33,9,1,1,1,47.05568701,32.48423338,39.76996019
5/07/2023,2023,Moore Reef,Moore Reef (16-071),MOEDNA3,3,-16.84736667,146.22685,CCIP-D-03,AIMS,RV Cape Ferguson,34,10,0,0,0,0,0,0
5/07/2023,2023,Moore Reef,Moore Reef (16-071),MOEDNA3,3,-16.84736667,146.22685,CCIP-D-03,AIMS,RV Cape Ferguson,35,11,1,1,1,33.27593207,17.27859266,25.27726237
5/07/2023,2023,Moore Reef,Moore Reef (16-071),MOEDNA3,3,-16.84736667,146.22685,CCIP-D-03,AIMS,RV Cape Ferguson,36,12,0,0,0,0,0,0
5/07/2023,2023,Elford Reef,Elford Reef (16-073),ErEDNA1B,1,-16.91846,146.25508,CCIP-D-03,AIMS,RV Cape Ferguson,1,1,0,0,0,0,0,0
5/07/2023,2023,Elford Reef,Elford Reef (16-073),ErEDNA1B,1,-16.91846,146.25508,CCIP-D-03,AIMS,RV Cape Ferguson,2,2,0,0,0,0,0,0
5/07/2023,2023,Elford Reef,Elford Reef (16-073),ErEDNA1B,1,-16.91846,146.25508,CCIP-D-03,AIMS,RV Cape Ferguson,3,3,0,0,0,0,0,0
5/07/2023,2023,Elford Reef,Elford Reef (16-073),ErEDNA1B,1,-16.91846,146.25508,CCIP-D-03,AIMS,RV Cape Ferguson,4,4,0,0,0,0,0,0
5/07/2023,2023,Elford Reef,Elford Reef (16-073),ErEDNA1B,1,-16.91846,146.25508,CCIP-D-03,AIMS,RV Cape Ferguson,5,5,0,0,0,0,0,0
5/07/2023,2023,Elford Reef,Elford Reef (16-073),ErEDNA1B,1,-16.91846,146.25508,CCIP-D-03,AIMS,RV Cape Ferguson,6,6,0,0,0,0,0,0
5/07/2023,2023,Elford Reef,Elford Reef (16-073),ErEDNA1B,1,-16.91846,146.25508,CCIP-D-03,AIMS,RV Cape Ferguson,7,7,0,0,0,0,0,0
5/07/2023,2023,Elford Reef,Elford Reef (16-073),ErEDNA1B,1,-16.91846,146.25508,CCIP-D-03,AIMS,RV Cape Ferguson,8,8,1,0,1,16.04022905,0,8.020114526
5/07/2023,2023,Elford Reef,Elford Reef (16-073),ErEDNA1B,1,-16.91846,146.25508,CCIP-D-03,AIMS,RV Cape Ferguson,9,9,0,0,0,0,0,0
5/07/2023,2023,Elford Reef,Elford Reef (16-073),ErEDNA1B,1,-16.91846,146.25508,CCIP-D-03,AIMS,RV Cape Ferguson,10,10,1,0,1,16.13851078,0,8.069255389
5/07/2023,2023,Elford Reef,Elford Reef (16-073),ErEDNA1B,1,-16.91846,146.25508,CCIP-D-03,AIMS,RV Cape Ferguson,11,11,0,0,0,0,0,0
5/07/2023,2023,Elford Reef,Elford Reef (16-073),ErEDNA1B,1,-16.91846,146.25508,CCIP-D-03,AIMS,RV Cape Ferguson,12,12,0,0,0,0,0,0
5/07/2023,2023,Elford Reef,Elford Reef (16-073),ErEDNA2,2,-16.91058,146.23947,CCIP-D-03,AIMS,RV Cape Ferguson,13,1,0,0,0,0,0,0
5/07/2023,2023,Elford Reef,Elford Reef (16-073),ErEDNA2,2,-16.91058,146.23947,CCIP-D-03,AIMS,RV Cape Ferguson,14,2,0,0,0,0,0,0
5/07/2023,2023,Elford Reef,Elford Reef (16-073),ErEDNA2,2,-16.91058,146.23947,CCIP-D-03,AIMS,RV Cape Ferguson,15,3,0,0,0,0,0,0
5/07/2023,2023,Elford Reef,Elford Reef (16-073),ErEDNA2,2,-16.91058,146.23947,CCIP-D-03,AIMS,RV Cape Ferguson,16,4,0,0,0,0,0,0
5/07/2023,2023,Elford Reef,Elford Reef (16-073),ErEDNA2,2,-16.91058,146.23947,CCIP-D-03,AIMS,RV Cape Ferguson,17,5,0,0,0,0,0,0
5/07/2023,2023,Elford Reef,Elford Reef (16-073),ErEDNA2,2,-16.91058,146.23947,CCIP-D-03,AIMS,RV Cape Ferguson,18,6,0,0,0,0,0,0
5/07/2023,2023,Elford Reef,Elford Reef (16-073),ErEDNA2,2,-16.91058,146.23947,CCIP-D-03,AIMS,RV Cape Ferguson,19,7,0,0,0,0,0,0
5/07/2023,2023,Elford Reef,Elford Reef (16-073),ErEDNA2,2,-16.91058,146.23947,CCIP-D-03,AIMS,RV Cape Ferguson,20,8,0,0,0,0,0,0
5/07/2023,2023,Elford Reef,Elford Reef (16-073),ErEDNA2,2,-16.91058,146.23947,CCIP-D-03,AIMS,RV Cape Ferguson,21,9,0,0,0,0,0,0
5/07/2023,2023,Elford Reef,Elford Reef (16-073),ErEDNA2,2,-16.91058,146.23947,CCIP-D-03,AIMS,RV Cape Ferguson,22,10,0,0,0,0,0,0
5/07/2023,2023,Elford Reef,Elford Reef (16-073),ErEDNA2,2,-16.91058,146.23947,CCIP-D-03,AIMS,RV Cape Ferguson,23,11,0,0,0,0,0,0
5/07/2023,2023,Elford Reef,Elford Reef (16-073),ErEDNA2,2,-16.91058,146.23947,CCIP-D-03,AIMS,RV Cape Ferguson,24,12,0,0,0,0,0,0
5/07/2023,2023,Elford Reef,Elford Reef (16-073),ErEDNA3,3,-16.90731,146.21922,CCIP-D-03,AIMS,RV Cape Ferguson,25,1,0,0,0,0,0,0
5/07/2023,2023,Elford Reef,Elford Reef (16-073),ErEDNA3,3,-16.90731,146.21922,CCIP-D-03,AIMS,RV Cape Ferguson,26,2,0,0,0,0,0,0
5/07/2023,2023,Elford Reef,Elford Reef (16-073),ErEDNA3,3,-16.90731,146.21922,CCIP-D-03,AIMS,RV Cape Ferguson,27,3,0,0,0,0,0,0
5/07/2023,2023,Elford Reef,Elford Reef (16-073),ErEDNA3,3,-16.90731,146.21922,CCIP-D-03,AIMS,RV Cape Ferguson,28,4,0,0,0,0,0,0
5/07/2023,2023,Elford Reef,Elford Reef (16-073),ErEDNA3,3,-16.90731,146.21922,CCIP-D-03,AIMS,RV Cape Ferguson,29,5,0,0,0,0,0,0
5/07/2023,2023,Elford Reef,Elford Reef (16-073),ErEDNA3,3,-16.90731,146.21922,CCIP-D-03,AIMS,RV Cape Ferguson,30,6,0,0,0,0,0,0
5/07/2023,2023,Elford Reef,Elford Reef (16-073),ErEDNA3,3,-16.90731,146.21922,CCIP-D-03,AIMS,RV Cape Ferguson,31,7,0,0,0,0,0,0
5/07/2023,2023,Elford Reef,Elford Reef (16-073),ErEDNA3,3,-16.90731,146.21922,CCIP-D-03,AIMS,RV Cape Ferguson,32,8,0,0,0,0,0,0
5/07/2023,2023,Elford Reef,Elford Reef (16-073),ErEDNA3,3,-16.90731,146.21922,CCIP-D-03,AIMS,RV Cape Ferguson,33,9,0,0,0,0,0,0
5/07/2023,2023,Elford Reef,Elford Reef (16-073),ErEDNA3,3,-16.90731,146.21922,CCIP-D-03,AIMS,RV Cape Ferguson,34,10,0,0,0,0,0,0
5/07/2023,2023,Elford Reef,Elford Reef (16-073),ErEDNA3,3,-16.90731,146.21922,CCIP-D-03,AIMS,RV Cape Ferguson,35,11,0,0,0,0,0,0
5/07/2023,2023,Elford Reef,Elford Reef (16-073),ErEDNA3,3,-16.90731,146.21922,CCIP-D-03,AIMS,RV Cape Ferguson,36,12,0,0,0,0,0,0
6/07/2023,2023,Rib Reef,Rib Reef (18-032),RibEDNA1,1,-18.4719,146.8788,CCIP-D-03,AIMS,RV Cape Ferguson,1,1,0,0,0,0,0,0
6/07/2023,2023,Rib Reef,Rib Reef (18-032),RibEDNA1,1,-18.4719,146.8788,CCIP-D-03,AIMS,RV Cape Ferguson,2,2,0,0,0,0,0,0
6/07/2023,2023,Rib Reef,Rib Reef (18-032),RibEDNA1,1,-18.4719,146.8788,CCIP-D-03,AIMS,RV Cape Ferguson,3,3,0,0,0,0,0,0
6/07/2023,2023,Rib Reef,Rib Reef (18-032),RibEDNA1,1,-18.4719,146.8788,CCIP-D-03,AIMS,RV Cape Ferguson,4,4,0,0,0,0,0,0
6/07/2023,2023,Rib Reef,Rib Reef (18-032),RibEDNA1,1,-18.4719,146.8788,CCIP-D-03,AIMS,RV Cape Ferguson,5,5,0,0,0,0,0,0
6/07/2023,2023,Rib Reef,Rib Reef (18-032),RibEDNA1,1,-18.4719,146.8788,CCIP-D-03,AIMS,RV Cape Ferguson,6,6,0,0,0,0,0,0
6/07/2023,2023,Rib Reef,Rib Reef (18-032),RibEDNA1,1,-18.4719,146.8788,CCIP-D-03,AIMS,RV Cape Ferguson,7,7,0,0,0,0,0,0
6/07/2023,2023,Rib Reef,Rib Reef (18-032),RibEDNA1,1,-18.4719,146.8788,CCIP-D-03,AIMS,RV Cape Ferguson,8,8,0,0,0,0,0,0
6/07/2023,2023,Rib Reef,Rib Reef (18-032),RibEDNA1,1,-18.4719,146.8788,CCIP-D-03,AIMS,RV Cape Ferguson,9,9,0,0,0,0,0,0
6/07/2023,2023,Rib Reef,Rib Reef (18-032),RibEDNA1,1,-18.4719,146.8788,CCIP-D-03,AIMS,RV Cape Ferguson,10,10,0,0,0,0,0,0
6/07/2023,2023,Rib Reef,Rib Reef (18-032),RibEDNA1,1,-18.4719,146.8788,CCIP-D-03,AIMS,RV Cape Ferguson,11,11,0,0,0,0,0,0
6/07/2023,2023,Rib Reef,Rib Reef (18-032),RibEDNA1,1,-18.4719,146.8788,CCIP-D-03,AIMS,RV Cape Ferguson,12,12,0,0,0,0,0,0
6/07/2023,2023,Rib Reef,Rib Reef (18-032),RibEDNA2,2,-18.4805,146.87041,CCIP-D-03,AIMS,RV Cape Ferguson,13,1,0,1,1,0,15.3222844,7.6611422
6/07/2023,2023,Rib Reef,Rib Reef (18-032),RibEDNA2,2,-18.4805,146.87041,CCIP-D-03,AIMS,RV Cape Ferguson,14,2,1,1,1,31.14828095,63.76534402,47.45681249
6/07/2023,2023,Rib Reef,Rib Reef (18-032),RibEDNA2,2,-18.4805,146.87041,CCIP-D-03,AIMS,RV Cape Ferguson,15,3,1,1,1,62.19775826,61.82189137,62.00982481
6/07/2023,2023,Rib Reef,Rib Reef (18-032),RibEDNA2,2,-18.4805,146.87041,CCIP-D-03,AIMS,RV Cape Ferguson,16,4,1,1,1,15.69080763,31.86827749,23.77954256
6/07/2023,2023,Rib Reef,Rib Reef (18-032),RibEDNA2,2,-18.4805,146.87041,CCIP-D-03,AIMS,RV Cape Ferguson,17,5,1,1,1,45.66748738,62.51171976,54.08960357
6/07/2023,2023,Rib Reef,Rib Reef (18-032),RibEDNA2,2,-18.4805,146.87041,CCIP-D-03,AIMS,RV Cape Ferguson,18,6,1,1,1,47.84669727,31.94760606,39.89715166
6/07/2023,2023,Rib Reef,Rib Reef (18-032),RibEDNA2,2,-18.4805,146.87041,CCIP-D-03,AIMS,RV Cape Ferguson,19,7,1,1,1,15.5196961,16.61564223,16.06766917
6/07/2023,2023,Rib Reef,Rib Reef (18-032),RibEDNA2,2,-18.4805,146.87041,CCIP-D-03,AIMS,RV Cape Ferguson,20,8,1,1,1,15.62689282,31.59441277,23.6106528
6/07/2023,2023,Rib Reef,Rib Reef (18-032),RibEDNA2,2,-18.4805,146.87041,CCIP-D-03,AIMS,RV Cape Ferguson,21,9,1,1,1,15.9546677,15.92586972,15.94026871
6/07/2023,2023,Rib Reef,Rib Reef (18-032),RibEDNA2,2,-18.4805,146.87041,CCIP-D-03,AIMS,RV Cape Ferguson,22,10,1,1,1,47.65718579,31.91727027,39.78722803
6/07/2023,2023,Rib Reef,Rib Reef (18-032),RibEDNA2,2,-18.4805,146.87041,CCIP-D-03,AIMS,RV Cape Ferguson,23,11,1,0,1,63.15490454,0,31.57745227
6/07/2023,2023,Rib Reef,Rib Reef (18-032),RibEDNA2,2,-18.4805,146.87041,CCIP-D-03,AIMS,RV Cape Ferguson,24,12,1,1,1,81.30224347,48.29187691,64.79706019
6/07/2023,2023,Rib Reef,Rib Reef (18-032),RibEDNA3,3,-18.4824,146.8654,CCIP-D-03,AIMS,RV Cape Ferguson,25,1,1,1,1,194.1192627,192.9606915,193.5399771
6/07/2023,2023,Rib Reef,Rib Reef (18-032),RibEDNA3,3,-18.4824,146.8654,CCIP-D-03,AIMS,RV Cape Ferguson,26,2,1,1,1,233.7926567,235.6974363,234.7450465
6/07/2023,2023,Rib Reef,Rib Reef (18-032),RibEDNA3,3,-18.4824,146.8654,CCIP-D-03,AIMS,RV Cape Ferguson,27,3,1,1,1,109.1321558,94.17624772,101.6542017
6/07/2023,2023,Rib Reef,Rib Reef (18-032),RibEDNA3,3,-18.4824,146.8654,CCIP-D-03,AIMS,RV Cape Ferguson,28,4,1,1,1,81.64076507,140.1889175,110.9148413
6/07/2023,2023,Rib Reef,Rib Reef (18-032),RibEDNA3,3,-18.4824,146.8654,CCIP-D-03,AIMS,RV Cape Ferguson,29,5,1,1,1,111.7028743,96.77132964,104.237102
6/07/2023,2023,Rib Reef,Rib Reef (18-032),RibEDNA3,3,-18.4824,146.8654,CCIP-D-03,AIMS,RV Cape Ferguson,30,6,1,1,1,95.64801157,112.8560454,104.2520285
6/07/2023,2023,Rib Reef,Rib Reef (18-032),RibEDNA3,3,-18.4824,146.8654,CCIP-D-03,AIMS,RV Cape Ferguson,31,7,1,1,1,110.2719694,207.1656346,158.718802
6/07/2023,2023,Rib Reef,Rib Reef (18-032),RibEDNA3,3,-18.4824,146.8654,CCIP-D-03,AIMS,RV Cape Ferguson,32,8,1,1,1,112.7016038,127.9641688,120.3328863
6/07/2023,2023,Rib Reef,Rib Reef (18-032),RibEDNA3,3,-18.4824,146.8654,CCIP-D-03,AIMS,RV Cape Ferguson,33,9,1,1,1,160.3112161,213.4013414,186.8562788
6/07/2023,2023,Rib Reef,Rib Reef (18-032),RibEDNA3,3,-18.4824,146.8654,CCIP-D-03,AIMS,RV Cape Ferguson,34,10,1,1,1,16.48834124,65.13632387,40.81233256
6/07/2023,2023,Rib Reef,Rib Reef (18-032),RibEDNA3,3,-18.4824,146.8654,CCIP-D-03,AIMS,RV Cape Ferguson,35,11,1,1,1,232.6463699,311.8268251,272.2365975
6/07/2023,2023,Rib Reef,Rib Reef (18-032),RibEDNA3,3,-18.4824,146.8654,CCIP-D-03,AIMS,RV Cape Ferguson,36,12,1,1,1,109.2334896,206.4866066,157.8600481
7/07/2023,2023,Bowden Reef,Bowden Reef (19-019),BREDNA1,1,-19.0381,147.9262833,CCIP-D-03,AIMS,RV Cape Ferguson,1,1,1,1,1,79.26097512,76.85164511,78.05631012
7/07/2023,2023,Bowden Reef,Bowden Reef (19-019),BREDNA1,1,-19.0381,147.9262833,CCIP-D-03,AIMS,RV Cape Ferguson,2,2,1,1,1,62.2883141,15.88429883,39.08630647
7/07/2023,2023,Bowden Reef,Bowden Reef (19-019),BREDNA1,1,-19.0381,147.9262833,CCIP-D-03,AIMS,RV Cape Ferguson,3,3,1,1,1,94.21395957,31.696558,62.95525879
7/07/2023,2023,Bowden Reef,Bowden Reef (19-019),BREDNA1,1,-19.0381,147.9262833,CCIP-D-03,AIMS,RV Cape Ferguson,4,4,1,1,1,46.67196572,61.8543908,54.26317826
7/07/2023,2023,Bowden Reef,Bowden Reef (19-019),BREDNA1,1,-19.0381,147.9262833,CCIP-D-03,AIMS,RV Cape Ferguson,5,5,1,1,1,30.22791892,30.2797839,30.25385141
7/07/2023,2023,Bowden Reef,Bowden Reef (19-019),BREDNA1,1,-19.0381,147.9262833,CCIP-D-03,AIMS,RV Cape Ferguson,6,6,1,1,1,97.67293632,62.52555996,80.09924814
7/07/2023,2023,Bowden Reef,Bowden Reef (19-019),BREDNA1,1,-19.0381,147.9262833,CCIP-D-03,AIMS,RV Cape Ferguson,7,7,1,1,1,80.92196882,62.97460645,71.94828764
7/07/2023,2023,Bowden Reef,Bowden Reef (19-019),BREDNA1,1,-19.0381,147.9262833,CCIP-D-03,AIMS,RV Cape Ferguson,8,8,1,1,1,79.50737178,256.9999158,168.2536438
7/07/2023,2023,Bowden Reef,Bowden Reef (19-019),BREDNA1,1,-19.0381,147.9262833,CCIP-D-03,AIMS,RV Cape Ferguson,9,9,1,1,1,131.1439544,63.88075501,97.5123547
7/07/2023,2023,Bowden Reef,Bowden Reef (19-019),BREDNA1,1,-19.0381,147.9262833,CCIP-D-03,AIMS,RV Cape Ferguson,10,10,1,1,1,453.7826657,454.7165036,454.2495847
7/07/2023,2023,Bowden Reef,Bowden Reef (19-019),BREDNA1,1,-19.0381,147.9262833,CCIP-D-03,AIMS,RV Cape Ferguson,11,11,1,1,1,46.55703753,66.03202522,56.29453138
7/07/2023,2023,Bowden Reef,Bowden Reef (19-019),BREDNA1,1,-19.0381,147.9262833,CCIP-D-03,AIMS,RV Cape Ferguson,12,12,1,0,1,60.58295667,0,30.29147834
7/07/2023,2023,Bowden Reef,Bowden Reef (19-019),BREDNA2,2,-19.0308,147.93625,CCIP-D-03,AIMS,RV Cape Ferguson,13,1,1,1,1,16.09288752,15.45513421,15.77401087
7/07/2023,2023,Bowden Reef,Bowden Reef (19-019),BREDNA2,2,-19.0308,147.93625,CCIP-D-03,AIMS,RV Cape Ferguson,14,2,1,1,1,46.53044343,15.38506933,30.95775638
7/07/2023,2023,Bowden Reef,Bowden Reef (19-019),BREDNA2,2,-19.0308,147.93625,CCIP-D-03,AIMS,RV Cape Ferguson,15,3,1,1,1,30.69320619,15.9215603,23.30738325
7/07/2023,2023,Bowden Reef,Bowden Reef (19-019),BREDNA2,2,-19.0308,147.93625,CCIP-D-03,AIMS,RV Cape Ferguson,16,4,1,1,1,109.9725544,80.28871715,95.1306358
7/07/2023,2023,Bowden Reef,Bowden Reef (19-019),BREDNA2,2,-19.0308,147.93625,CCIP-D-03,AIMS,RV Cape Ferguson,17,5,1,1,1,60.30090004,30.62130511,45.46110258
7/07/2023,2023,Bowden Reef,Bowden Reef (19-019),BREDNA2,2,-19.0308,147.93625,CCIP-D-03,AIMS,RV Cape Ferguson,18,6,0,1,1,0,16.3895689,8.194784448
7/07/2023,2023,Bowden Reef,Bowden Reef (19-019),BREDNA2,2,-19.0308,147.93625,CCIP-D-03,AIMS,RV Cape Ferguson,19,7,1,1,1,17.66162887,80.45710623,49.05936755
7/07/2023,2023,Bowden Reef,Bowden Reef (19-019),BREDNA2,2,-19.0308,147.93625,CCIP-D-03,AIMS,RV Cape Ferguson,20,8,1,1,1,83.61355662,16.8143291,50.21394286
7/07/2023,2023,Bowden Reef,Bowden Reef (19-019),BREDNA2,2,-19.0308,147.93625,CCIP-D-03,AIMS,RV Cape Ferguson,21,9,1,0,1,78.18638384,0,39.09319192
7/07/2023,2023,Bowden Reef,Bowden Reef (19-019),BREDNA2,2,-19.0308,147.93625,CCIP-D-03,AIMS,RV Cape Ferguson,22,10,1,1,1,16.21636972,15.53609222,15.87623097
7/07/2023,2023,Bowden Reef,Bowden Reef (19-019),BREDNA2,2,-19.0308,147.93625,CCIP-D-03,AIMS,RV Cape Ferguson,23,11,1,1,1,31.78075701,31.32799566,31.55437633
7/07/2023,2023,Bowden Reef,Bowden Reef (19-019),BREDNA2,2,-19.0308,147.93625,CCIP-D-03,AIMS,RV Cape Ferguson,24,12,1,1,1,31.36279061,32.47825429,31.92052245
7/07/2023,2023,Bowden Reef,Bowden Reef (19-019),BREDNA3,3,-19.02158333,147.9338833,CCIP-D-03,AIMS,RV Cape Ferguson,25,1,1,1,1,16.11493193,16.50376059,16.30934626
7/07/2023,2023,Bowden Reef,Bowden Reef (19-019),BREDNA3,3,-19.02158333,147.9338833,CCIP-D-03,AIMS,RV Cape Ferguson,26,2,1,1,1,62.26359308,31.18130341,46.72244824
7/07/2023,2023,Bowden Reef,Bowden Reef (19-019),BREDNA3,3,-19.02158333,147.9338833,CCIP-D-03,AIMS,RV Cape Ferguson,27,3,1,0,1,16.19256176,0,8.09628088
7/07/2023,2023,Bowden Reef,Bowden Reef (19-019),BREDNA3,3,-19.02158333,147.9338833,CCIP-D-03,AIMS,RV Cape Ferguson,28,4,1,1,1,16.45144969,48.89397919,32.67271444
7/07/2023,2023,Bowden Reef,Bowden Reef (19-019),BREDNA3,3,-19.02158333,147.9338833,CCIP-D-03,AIMS,RV Cape Ferguson,29,5,1,1,1,31.30437434,16.76162593,24.03300013
7/07/2023,2023,Bowden Reef,Bowden Reef (19-019),BREDNA3,3,-19.02158333,147.9338833,CCIP-D-03,AIMS,RV Cape Ferguson,30,6,1,0,1,47.7754578,0,23.8877289
7/07/2023,2023,Bowden Reef,Bowden Reef (19-019),BREDNA3,3,-19.02158333,147.9338833,CCIP-D-03,AIMS,RV Cape Ferguson,31,7,1,0,1,16.02711864,0,8.013559319
7/07/2023,2023,Bowden Reef,Bowden Reef (19-019),BREDNA3,3,-19.02158333,147.9338833,CCIP-D-03,AIMS,RV Cape Ferguson,32,8,1,1,1,16.83437973,17.29298495,17.06368234
7/07/2023,2023,Bowden Reef,Bowden Reef (19-019),BREDNA3,3,-19.02158333,147.9338833,CCIP-D-03,AIMS,RV Cape Ferguson,33,9,0,0,0,0,0,0
7/07/2023,2023,Bowden Reef,Bowden Reef (19-019),BREDNA3,3,-19.02158333,147.9338833,CCIP-D-03,AIMS,RV Cape Ferguson,34,10,1,1,1,15.36765173,15.59788585,15.48276879
7/07/2023,2023,Bowden Reef,Bowden Reef (19-019),BREDNA3,3,-19.02158333,147.9338833,CCIP-D-03,AIMS,RV Cape Ferguson,35,11,1,1,1,48.28746915,16.85286798,32.57016856
7/07/2023,2023,Bowden Reef,Bowden Reef (19-019),BREDNA3,3,-19.02158333,147.9338833,CCIP-D-03,AIMS,RV Cape Ferguson,36,12,1,1,1,15.47139287,32.1425423,23.80696759
8/07/2023,2023,Davies Reef,Davies Reef (18-096),DREDNA1,1,-18.82628333,147.6294,CCIP-D-03,AIMS,RV Cape Ferguson,1,1,1,1,1,120.6548184,32.59974718,76.6272828
8/07/2023,2023,Davies Reef,Davies Reef (18-096),DREDNA1,1,-18.82628333,147.6294,CCIP-D-03,AIMS,RV Cape Ferguson,2,2,1,1,1,97.99384475,48.90752435,73.45068455
8/07/2023,2023,Davies Reef,Davies Reef (18-096),DREDNA1,1,-18.82628333,147.6294,CCIP-D-03,AIMS,RV Cape Ferguson,3,3,1,1,1,132.3116004,32.30435103,82.30797574
8/07/2023,2023,Davies Reef,Davies Reef (18-096),DREDNA1,1,-18.82628333,147.6294,CCIP-D-03,AIMS,RV Cape Ferguson,4,4,1,1,1,60.52321941,150.5464911,105.5348553
8/07/2023,2023,Davies Reef,Davies Reef (18-096),DREDNA1,1,-18.82628333,147.6294,CCIP-D-03,AIMS,RV Cape Ferguson,5,5,1,1,1,75.86054206,46.71108574,61.2858139
