ReefName,ReefLabel,SurveyDate,Bottomtime,Cohort1,Cohort2,Cohort3,Cohort4
Eye Reef (14-134),14-134,2025-12-12T00:00:00Z,450,1,5,4,2
U/N Reef (16-016),16-016,2025-12-12T00:00:00Z,194,16,6,0,3
U/N Reef (16-016),16-016,2025-12-12T00:00:00Z,576,10,9,4,3
U/N Reef (21-245),21-245,2025-12-12T00:00:00Z,245,0,0,1,9
U/N Reef (21-245),21-245,2025-12-12T00:00:00Z,265,0,0,0,5
U/N Reef (21-245),21-245,2025-12-12T00:00:00Z,256,0,0,0,5
U/N Reef (21-245),21-245,2025-12-12T00:00:00Z,245,0,0,1,8
U/N Reef (21-245),21-245,2025-12-12T00:00:00Z,255,0,0,0,1
U/N Reef (21-245),21-245,2025-12-12T00:00:00Z,246,0,0,0,1
U/N Reef (21-245),21-245,2025-12-12T00:00:00Z,260,0,0,1,2
U/N Reef (21-245),21-245,2025-12-12T00:00:00Z,265,0,0,2,2
U/N Reef (21-245),21-245,2025-12-12T00:00:00Z,264,0,0,4,2
Davies Reef (18-096),18-096,2025-12-12T00:00:00Z,240,1,1,8,2
Davies Reef (18-096),18-096,2025-12-12T00:00:00Z,200,0,0,0,1
Davies Reef (18-096),18-096,2025-12-12T00:00:00Z,240,0,1,5,5
Davies Reef (18-096),18-096,2025-12-12T00:00:00Z,220,0,0,1,3
Mackay Reef (16-015),16-015,2025-12-12T00:00:00Z,200,2,22,16,7
Mackay Reef (16-015),16-015,2025-12-12T00:00:00Z,180,1,10,1,0
Mackay Reef (16-015),16-015,2025-12-12T00:00:00Z,380,0,8,8,1
Mackay Reef (16-015),16-015,2025-12-12T00:00:00Z,380,3,9,13,6
Mackay Reef (16-015),16-015,2025-12-12T00:00:00Z,200,0,9,12,2
Mackay Reef (16-015),16-015,2025-12-12T00:00:00Z,180,0,8,0,0
U/N Reef (15-071c),15-071c,2025-12-11T00:00:00Z,450,1,6,4,4
U/N Reef (15-071c),15-071c,2025-12-11T00:00:00Z,450,0,1,3,4
U/N Reef (15-071c),15-071c,2025-12-11T00:00:00Z,450,0,7,1,1
U/N Reef (15-071c),15-071c,2025-12-11T00:00:00Z,450,1,6,4,11
Chinaman Reef (16-024),16-024,2025-12-11T00:00:00Z,476,6,9,4,0
Chinaman Reef (16-024),16-024,2025-12-11T00:00:00Z,444,0,2,0,0
Chinaman Reef (16-024),16-024,2025-12-11T00:00:00Z,508,7,10,2,3
U/N Reef (21-245),21-245,2025-12-11T00:00:00Z,241,0,0,2,16
U/N Reef (21-250a),21-250a,2025-12-11T00:00:00Z,262,0,0,0,3
U/N Reef (21-250a),21-250a,2025-12-11T00:00:00Z,240,0,1,1,4
U/N Reef (21-250a),21-250a,2025-12-11T00:00:00Z,235,0,0,0,5
U/N Reef (21-250a),21-250a,2025-12-11T00:00:00Z,280,0,1,7,5
U/N Reef (21-245),21-245,2025-12-11T00:00:00Z,254,0,1,1,27
Davies Reef (18-096),18-096,2025-12-11T00:00:00Z,180,0,0,0,5
Davies Reef (18-096),18-096,2025-12-11T00:00:00Z,220,0,0,0,4
Davies Reef (18-096),18-096,2025-12-11T00:00:00Z,220,0,0,1,4
Davies Reef (18-096),18-096,2025-12-11T00:00:00Z,228,0,0,1,2
Davies Reef (18-096),18-096,2025-12-11T00:00:00Z,180,0,0,0,6
Davies Reef (18-096),18-096,2025-12-11T00:00:00Z,240,0,0,0,0
Davies Reef (18-096),18-096,2025-12-11T00:00:00Z,240,0,0,2,0
Davies Reef (18-096),18-096,2025-12-11T00:00:00Z,228,0,0,0,2
Irene Reef (15-084),15-084,2025-12-11T00:00:00Z,200,1,1,0,3
Irene Reef (15-084),15-084,2025-12-11T00:00:00Z,200,0,2,1,1
Irene Reef (15-084),15-084,2025-12-11T00:00:00Z,200,1,0,4,3
Irene Reef (15-084),15-084,2025-12-11T00:00:00Z,200,0,0,5,1
Irene Reef (15-084),15-084,2025-12-11T00:00:00Z,200,2,0,2,1
Irene Reef (15-084),15-084,2025-12-11T00:00:00Z,200,0,0,4,2
Irene Reef (15-084),15-084,2025-12-11T00:00:00Z,200,0,0,2,4
Irene Reef (15-084),15-084,2025-12-11T00:00:00Z,200,0,1,2,4
U/N Reef (15-071c),15-071c,2025-12-10T00:00:00Z,450,15,11,8,7
U/N Reef (15-071c),15-071c,2025-12-10T00:00:00Z,450,2,11,10,4
U/N Reef (15-071c),15-071c,2025-12-10T00:00:00Z,450,3,7,6,3
U/N Reef (15-071c),15-071c,2025-12-10T00:00:00Z,450,7,19,7,2
U/N Reef (21-250a),21-250a,2025-12-10T00:00:00Z,255,0,0,0,0
U/N Reef (21-250a),21-250a,2025-12-10T00:00:00Z,245,0,0,0,4
U/N Reef (21-250a),21-250a,2025-12-10T00:00:00Z,225,0,0,2,1
U/N Reef (21-250a),21-250a,2025-12-10T00:00:00Z,255,0,0,0,6
Davies Reef (18-096),18-096,2025-12-10T00:00:00Z,208,0,0,0,3
Davies Reef (18-096),18-096,2025-12-10T00:00:00Z,240,0,0,3,6
Davies Reef (18-096),18-096,2025-12-10T00:00:00Z,240,0,0,0,1
Davies Reef (18-096),18-096,2025-12-10T00:00:00Z,220,0,0,0,7
Irene Reef (15-084),15-084,2025-12-10T00:00:00Z,200,0,8,7,8
Irene Reef (15-084),15-084,2025-12-10T00:00:00Z,200,0,1,4,2
Irene Reef (15-084),15-084,2025-12-10T00:00:00Z,200,1,2,3,1
Irene Reef (15-084),15-084,2025-12-10T00:00:00Z,200,0,3,1,0
Irene Reef (15-084),15-084,2025-12-10T00:00:00Z,200,1,3,7,10
Irene Reef (15-084),15-084,2025-12-10T00:00:00Z,200,0,4,15,9
Irene Reef (15-084),15-084,2025-12-10T00:00:00Z,200,0,4,14,5
Irene Reef (15-084),15-084,2025-12-10T00:00:00Z,200,0,2,6,15
Irene Reef (15-084),15-084,2025-12-09T00:00:00Z,450,2,9,3,5
Irene Reef (15-084),15-084,2025-12-09T00:00:00Z,450,0,1,9,11
Pike Reef (21-549),21-549,2025-12-09T00:00:00Z,545,0,0,1,7
Pike Reef (21-549),21-549,2025-12-09T00:00:00Z,475,0,0,0,0
Lynchs Reef (18-091),18-091,2025-12-09T00:00:00Z,240,0,0,3,3
Lynchs Reef (18-091),18-091,2025-12-09T00:00:00Z,240,0,0,0,1
Lynchs Reef (18-091),18-091,2025-12-09T00:00:00Z,224,0,0,0,0
Lynchs Reef (18-091),18-091,2025-12-09T00:00:00Z,216,0,0,0,1
Lynchs Reef (18-091),18-091,2025-12-09T00:00:00Z,240,0,0,0,1
Lynchs Reef (18-091),18-091,2025-12-09T00:00:00Z,192,0,0,1,0
Irene Reef (15-084),15-084,2025-12-09T00:00:00Z,180,0,4,6,4
Irene Reef (15-084),15-084,2025-12-09T00:00:00Z,180,0,5,15,14
Irene Reef (15-084),15-084,2025-12-09T00:00:00Z,250,4,6,3,1
Irene Reef (15-084),15-084,2025-12-09T00:00:00Z,250,0,6,9,6
Irene Reef (15-084),15-084,2025-12-09T00:00:00Z,430,6,20,9,12
Irene Reef (15-084),15-084,2025-12-09T00:00:00Z,430,2,16,20,12
Irene Reef (15-084),15-084,2025-12-08T00:00:00Z,450,0,1,4,0
Irene Reef (15-084),15-084,2025-12-08T00:00:00Z,450,10,17,16,6
Irene Reef (15-084),15-084,2025-12-08T00:00:00Z,450,0,3,4,1
Irene Reef (15-084),15-084,2025-12-08T00:00:00Z,450,8,8,14,4
Pike Reef (21-549),21-549,2025-12-08T00:00:00Z,538,0,0,0,0
Mid Reef (19-029),19-029,2025-12-08T00:00:00Z,220,0,0,0,2
Mid Reef (19-029),19-029,2025-12-08T00:00:00Z,228,0,1,2,3
Mid Reef (19-029),19-029,2025-12-08T00:00:00Z,240,0,2,3,15
Mid Reef (19-029),19-029,2025-12-08T00:00:00Z,156,0,0,0,1
Mid Reef (19-029),19-029,2025-12-08T00:00:00Z,240,0,0,7,8
Mid Reef (19-029),19-029,2025-12-08T00:00:00Z,177,0,1,1,3
Mid Reef (19-029),19-029,2025-12-08T00:00:00Z,204,2,1,1,2
Mid Reef (19-029),19-029,2025-12-08T00:00:00Z,212,0,1,2,3
Startle Reefs (15-028),15-028,2025-12-08T00:00:00Z,400,2,50,31,9
Startle Reefs (15-028),15-028,2025-12-08T00:00:00Z,400,11,63,19,1
Startle Reefs (15-028),15-028,2025-12-08T00:00:00Z,400,8,73,13,6
Startle Reefs (15-028),15-028,2025-12-08T00:00:00Z,400,4,47,12,1
Batt Reef (16-029),16-029,2025-12-08T00:00:00Z,156,1,5,0,0
Batt Reef (16-029),16-029,2025-12-08T00:00:00Z,150,0,4,0,0
Spitfire Reefs (East) (16-012b),16-012b,2025-12-07T00:00:00Z,450,0,5,2,1
Spitfire Reefs (East) (16-012b),16-012b,2025-12-07T00:00:00Z,450,0,2,5,3
Spitfire Reefs (East) (16-012b),16-012b,2025-12-07T00:00:00Z,450,0,3,1,0
Spitfire Reefs (East) (16-012b),16-012b,2025-12-07T00:00:00Z,450,0,2,1,0
Arlington Reef (16-064),16-064,2025-12-07T00:00:00Z,128,1,0,1,0
Arlington Reef (16-064),16-064,2025-12-07T00:00:00Z,270,8,6,3,0
U/N Reef (21-539),21-539,2025-12-07T00:00:00Z,275,0,1,6,61
U/N Reef (21-550),21-550,2025-12-07T00:00:00Z,235,0,0,0,0
U/N Reef (21-539),21-539,2025-12-07T00:00:00Z,287,0,1,0,72
U/N Reef (21-539),21-539,2025-12-07T00:00:00Z,194,0,0,1,48
U/N Reef (21-539),21-539,2025-12-07T00:00:00Z,230,0,0,3,36
U/N Reef (21-539),21-539,2025-12-07T00:00:00Z,185,0,0,0,8
U/N Reef (21-550),21-550,2025-12-07T00:00:00Z,57,0,0,0,0
U/N Reef (21-539),21-539,2025-12-07T00:00:00Z,260,0,0,1,2
U/N Reef (21-550),21-550,2025-12-07T00:00:00Z,250,0,0,0,1
Mid Reef (19-029),19-029,2025-12-07T00:00:00Z,180,0,1,3,2
Mid Reef (19-029),19-029,2025-12-07T00:00:00Z,160,0,0,2,0
Mid Reef (19-029),19-029,2025-12-07T00:00:00Z,116,0,0,0,3
Mid Reef (19-029),19-029,2025-12-07T00:00:00Z,240,1,2,1,3
Startle Reefs (15-028),15-028,2025-12-07T00:00:00Z,400,8,31,16,2
Startle Reefs (15-028),15-028,2025-12-07T00:00:00Z,400,7,48,14,2
Startle Reefs (15-028),15-028,2025-12-07T00:00:00Z,400,2,54,23,4
Startle Reefs (15-028),15-028,2025-12-07T00:00:00Z,400,4,72,28,88
Batt Reef (16-029),16-029,2025-12-06T00:00:00Z,400,2,4,6,4
Batt Reef (16-029),16-029,2025-12-06T00:00:00Z,400,0,1,5,0
Arlington Reef (16-064),16-064,2025-12-06T00:00:00Z,132,0,2,0,0
Tongue Reef (16-026),16-026,2025-12-06T00:00:00Z,550,4,12,19,21
Tongue Reef (16-026),16-026,2025-12-06T00:00:00Z,650,7,37,32,34
U/N Reef (21-550),21-550,2025-12-06T00:00:00Z,333,0,0,0,21
U/N Reef (21-550),21-550,2025-12-06T00:00:00Z,510,0,3,3,20
U/N Reef (21-550),21-550,2025-12-06T00:00:00Z,62,0,0,0,0
U/N Reef (21-550),21-550,2025-12-06T00:00:00Z,69,0,0,0,0
U/N Reef (21-550),21-550,2025-12-06T00:00:00Z,507,0,0,1,2
U/N Reef (21-550),21-550,2025-12-06T00:00:00Z,393,0,0,0,0
U/N Reef (21-550),21-550,2025-12-06T00:00:00Z,87,0,0,0,0
Bowden Reef (19-019),19-019,2025-12-06T00:00:00Z,240,5,6,3,0
Bowden Reef (19-019),19-019,2025-12-06T00:00:00Z,228,0,2,3,3
Bowden Reef (19-019),19-019,2025-12-06T00:00:00Z,176,0,0,0,0
Bowden Reef (19-019),19-019,2025-12-06T00:00:00Z,240,0,0,0,0
Bowden Reef (19-019),19-019,2025-12-06T00:00:00Z,220,0,0,1,0
Bowden Reef (19-019),19-019,2025-12-06T00:00:00Z,240,0,3,2,1
Forrester Reef (15-009),15-009,2025-12-06T00:00:00Z,400,0,9,7,1
Forrester Reef (15-009),15-009,2025-12-06T00:00:00Z,400,0,5,5,1
Vicki Harriott Reef (15-070),15-070,2025-12-05T00:00:00Z,105,0,0,0,0
U/N Reef (21-550),21-550,2025-12-05T00:00:00Z,556,0,0,4,47
U/N Reef (21-550),21-550,2025-12-05T00:00:00Z,613,0,0,9,99
U/N Reef (21-550),21-550,2025-12-05T00:00:00Z,557,0,0,5,24
U/N Reef (21-550),21-550,2025-12-05T00:00:00Z,551,0,0,5,2
Lark Reef (15-033),15-033,2025-12-04T00:00:00Z,540,11,10,4,3
Lark Reef (15-033),15-033,2025-12-04T00:00:00Z,360,9,5,4,4
U/N Reef (21-551),21-551,2025-12-04T00:00:00Z,545,0,0,1,4
U/N Reef (21-551),21-551,2025-12-04T00:00:00Z,457,0,0,1,9
U/N Reef (14-145),14-145,2025-12-03T00:00:00Z,228,0,0,5,7
U/N Reef (14-145),14-145,2025-12-03T00:00:00Z,240,1,0,0,1
Batt Reef (16-029),16-029,2025-12-03T00:00:00Z,124,1,5,8,10
Batt Reef (16-029),16-029,2025-12-03T00:00:00Z,126,2,3,12,5
U/N Reef (14-149),14-149,2025-12-02T00:00:00Z,160,0,6,4,2
U/N Reef (14-149),14-149,2025-12-02T00:00:00Z,300,0,0,1,0
U/N Reef (14-149),14-149,2025-12-02T00:00:00Z,275,0,0,1,2
U/N Reef (14-149),14-149,2025-12-02T00:00:00Z,220,0,5,4,7
Irene Reef (15-084),15-084,2025-12-02T00:00:00Z,250,4,8,7,1
Irene Reef (15-084),15-084,2025-12-02T00:00:00Z,250,2,19,21,2
Irene Reef (15-084),15-084,2025-12-02T00:00:00Z,200,1,5,14,4
Irene Reef (15-084),15-084,2025-12-02T00:00:00Z,200,8,12,10,4
U/N Reef (14-149),14-149,2025-12-01T00:00:00Z,275,1,8,6,8
U/N Reef (14-149),14-149,2025-12-01T00:00:00Z,192,2,1,1,0
U/N Reef (14-149),14-149,2025-12-01T00:00:00Z,230,3,0,1,1
Irene Reef (15-084),15-084,2025-12-01T00:00:00Z,400,1,16,9,4
Irene Reef (15-084),15-084,2025-12-01T00:00:00Z,400,2,14,10,6
Irene Reef (15-084),15-084,2025-12-01T00:00:00Z,400,10,6,1,0
Irene Reef (15-084),15-084,2025-12-01T00:00:00Z,400,20,51,10,0
Gull Reef (15-016),15-016,2025-11-30T00:00:00Z,180,1,0,0,0
Gull Reef (15-016),15-016,2025-11-30T00:00:00Z,275,12,3,0,0
Gull Reef (15-016),15-016,2025-11-30T00:00:00Z,240,9,6,1,0
Gull Reef (15-016),15-016,2025-11-30T00:00:00Z,180,2,1,0,0
Spitfire Reefs (East) (16-012b),16-012b,2025-11-30T00:00:00Z,380,0,0,1,0
Spitfire Reefs (East) (16-012b),16-012b,2025-11-30T00:00:00Z,380,1,7,0,1
Spitfire Reefs (East) (16-012b),16-012b,2025-11-30T00:00:00Z,380,0,6,3,1
Spitfire Reefs (East) (16-012b),16-012b,2025-11-30T00:00:00Z,380,1,8,9,1
Vicki Harriott Reef (15-070),15-070,2025-11-29T00:00:00Z,180,4,3,0,0
Vicki Harriott Reef (15-070),15-070,2025-11-29T00:00:00Z,220,8,10,9,3
Vicki Harriott Reef (15-070),15-070,2025-11-29T00:00:00Z,180,5,6,1,1
Vicki Harriott Reef (15-070),15-070,2025-11-29T00:00:00Z,244,5,4,1,1
Vicki Harriott Reef (15-070),15-070,2025-11-29T00:00:00Z,280,2,3,2,4
Vicki Harriott Reef (15-070),15-070,2025-11-29T00:00:00Z,240,4,2,2,3
Vicki Harriott Reef (15-070),15-070,2025-11-29T00:00:00Z,270,1,3,3,1
Vicki Harriott Reef (15-070),15-070,2025-11-29T00:00:00Z,212,3,6,3,1
Batt Reef (16-029),16-029,2025-11-29T00:00:00Z,400,2,44,21,3
Batt Reef (16-029),16-029,2025-11-29T00:00:00Z,400,2,36,15,2
Batt Reef (16-029),16-029,2025-11-29T00:00:00Z,400,3,32,18,3
Batt Reef (16-029),16-029,2025-11-29T00:00:00Z,400,2,27,28,5
Vicki Harriott Reef (15-070),15-070,2025-11-28T00:00:00Z,330,9,20,2,1
Vicki Harriott Reef (15-070),15-070,2025-11-28T00:00:00Z,390,8,13,14,10
Batt Reef (16-029),16-029,2025-11-28T00:00:00Z,350,4,13,3,0
Batt Reef (16-029),16-029,2025-11-28T00:00:00Z,350,5,11,3,0
U/N Reef (16-016),16-016,2025-11-27T00:00:00Z,630,16,25,3,1
U/N Reef (16-016),16-016,2025-11-27T00:00:00Z,472,3,3,1,1
Pixie Reef (16-040),16-040,2025-11-27T00:00:00Z,285,1,30,6,1
Pixie Reef (16-040),16-040,2025-11-27T00:00:00Z,335,1,7,2,0
Pixie Reef (16-040),16-040,2025-11-27T00:00:00Z,285,9,26,3,2
Pixie Reef (16-040),16-040,2025-11-27T00:00:00Z,285,4,15,1,1
Batt Reef (16-029),16-029,2025-11-25T00:00:00Z,400,1,29,16,7
Batt Reef (16-029),16-029,2025-11-25T00:00:00Z,400,0,15,16,15
Batt Reef (16-029),16-029,2025-11-25T00:00:00Z,400,1,25,15,13
Batt Reef (16-029),16-029,2025-11-25T00:00:00Z,400,2,36,40,12
Spitfire Reefs (East) (16-012b),16-012b,2025-11-24T00:00:00Z,200,1,8,6,6
Spitfire Reefs (East) (16-012b),16-012b,2025-11-24T00:00:00Z,180,0,0,1,3
Spitfire Reefs (East) (16-012b),16-012b,2025-11-24T00:00:00Z,180,0,1,10,31
Spitfire Reefs (East) (16-012b),16-012b,2025-11-24T00:00:00Z,180,0,2,6,10
Spitfire Reefs (East) (16-012b),16-012b,2025-11-24T00:00:00Z,180,0,1,3,7
Spitfire Reefs (East) (16-012b),16-012b,2025-11-24T00:00:00Z,200,0,1,0,1
Spitfire Reefs (East) (16-012b),16-012b,2025-11-24T00:00:00Z,200,0,1,7,4
Spitfire Reefs (East) (16-012b),16-012b,2025-11-24T00:00:00Z,200,1,2,1,1
Wheeler Reef (18-095),18-095,2025-11-24T00:00:00Z,240,0,7,7,10
Wheeler Reef (18-095),18-095,2025-11-24T00:00:00Z,72,0,0,3,1
Wheeler Reef (18-095),18-095,2025-11-24T00:00:00Z,128,0,0,11,21
Wheeler Reef (18-095),18-095,2025-11-24T00:00:00Z,224,2,2,7,4
Wheeler Reef (18-095),18-095,2025-11-24T00:00:00Z,200,0,0,3,0
Wheeler Reef (18-095),18-095,2025-11-24T00:00:00Z,180,0,0,5,0
Wheeler Reef (18-095),18-095,2025-11-24T00:00:00Z,128,0,1,14,11
Wheeler Reef (18-095),18-095,2025-11-24T00:00:00Z,72,0,0,3,4
Wheeler Reef (18-095),18-095,2025-11-24T00:00:00Z,208,1,1,5,0
Wheeler Reef (18-095),18-095,2025-11-24T00:00:00Z,175,0,0,3,0
Irene Reef (15-084),15-084,2025-11-23T00:00:00Z,200,4,2,6,5
Irene Reef (15-084),15-084,2025-11-23T00:00:00Z,400,17,38,21,13
Irene Reef (15-084),15-084,2025-11-23T00:00:00Z,400,8,12,17,14
Irene Reef (15-084),15-084,2025-11-23T00:00:00Z,180,3,4,24,22
Irene Reef (15-084),15-084,2025-11-23T00:00:00Z,180,3,20,30,39
Irene Reef (15-084),15-084,2025-11-23T00:00:00Z,200,4,5,5,2
Chinaman Reef (16-024),16-024,2025-11-23T00:00:00Z,256,3,2,3,0
Chinaman Reef (16-024),16-024,2025-11-23T00:00:00Z,240,5,2,3,0
Judith Wright Reef (18-101),18-101,2025-11-23T00:00:00Z,240,0,0,3,0
Judith Wright Reef (18-101),18-101,2025-11-23T00:00:00Z,240,0,0,2,0
Judith Wright Reef (18-101),18-101,2025-11-23T00:00:00Z,204,0,0,1,1
Judith Wright Reef (18-101),18-101,2025-11-23T00:00:00Z,212,0,0,3,4
Judith Wright Reef (18-101),18-101,2025-11-23T00:00:00Z,212,0,1,1,4
Judith Wright Reef (18-101),18-101,2025-11-23T00:00:00Z,240,0,8,9,0
U/N Reef (15-071c),15-071c,2025-11-22T00:00:00Z,400,0,8,10,0
U/N Reef (15-071c),15-071c,2025-11-22T00:00:00Z,400,4,9,9,2
U/N Reef (15-071c),15-071c,2025-11-22T00:00:00Z,400,2,18,11,5
U/N Reef (15-071c),15-071c,2025-11-22T00:00:00Z,400,2,6,10,2
Chinaman Reef (16-024),16-024,2025-11-22T00:00:00Z,652,8,4,2,4
Chinaman Reef (16-024),16-024,2025-11-22T00:00:00Z,584,9,3,1,3
Chinaman Reef (16-024),16-024,2025-11-22T00:00:00Z,606,20,11,1,1
Banfield Reef (North) (18-105a),18-105a,2025-11-22T00:00:00Z,188,0,1,3,4
Banfield Reef (North) (18-105a),18-105a,2025-11-22T00:00:00Z,236,0,0,1,7
Banfield Reef (North) (18-105a),18-105a,2025-11-22T00:00:00Z,216,0,0,4,3
Banfield Reef (North) (18-105a),18-105a,2025-11-22T00:00:00Z,240,0,2,11,8
Banfield Reef (North) (18-105a),18-105a,2025-11-22T00:00:00Z,220,0,0,4,11
Banfield Reef (North) (18-105a),18-105a,2025-11-22T00:00:00Z,160,0,4,2,3
Banfield Reef (North) (18-105a),18-105a,2025-11-22T00:00:00Z,196,0,1,3,13
Banfield Reef (North) (18-105a),18-105a,2025-11-22T00:00:00Z,144,0,0,1,1
Eye Reef (14-134),14-134,2025-11-21T00:00:00Z,350,5,17,18,11
Eye Reef (14-134),14-134,2025-11-21T00:00:00Z,400,3,24,26,15
Eye Reef (14-134),14-134,2025-11-21T00:00:00Z,400,4,12,10,5
Eye Reef (14-134),14-134,2025-11-21T00:00:00Z,400,4,19,12,15
U/N Reef (15-047),15-047,2025-11-21T00:00:00Z,601,4,10,6,7
U/N Reef (15-047),15-047,2025-11-21T00:00:00Z,156,2,0,2,3
U/N Reef (15-047),15-047,2025-11-21T00:00:00Z,256,1,12,4,1
Mid Reef (19-029),19-029,2025-11-21T00:00:00Z,180,1,0,5,4
Mid Reef (19-029),19-029,2025-11-21T00:00:00Z,188,0,0,4,9
Mid Reef (19-029),19-029,2025-11-21T00:00:00Z,220,0,1,10,17
Mid Reef (19-029),19-029,2025-11-21T00:00:00Z,200,1,1,0,2
Mid Reef (19-029),19-029,2025-11-21T00:00:00Z,220,0,2,8,10
Mid Reef (19-029),19-029,2025-11-21T00:00:00Z,224,0,0,2,0
Mid Reef (19-029),19-029,2025-11-21T00:00:00Z,240,1,4,3,3
Mid Reef (19-029),19-029,2025-11-21T00:00:00Z,204,1,0,0,2
Batt Reef (16-029),16-029,2025-11-21T00:00:00Z,52,0,12,4,0
Batt Reef (16-029),16-029,2025-11-21T00:00:00Z,40,0,3,4,0
Batt Reef (16-029),16-029,2025-11-21T00:00:00Z,20,0,4,2,0
U/N Reef (14-163),14-163,2025-11-20T00:00:00Z,180,2,0,2,1
U/N Reef (14-163),14-163,2025-11-20T00:00:00Z,380,9,14,11,17
U/N Reef (14-163),14-163,2025-11-20T00:00:00Z,200,3,8,13,11
U/N Reef (14-163),14-163,2025-11-20T00:00:00Z,340,15,25,17,19
U/N Reef (14-163),14-163,2025-11-20T00:00:00Z,380,3,23,14,19
U/N Reef (15-044),15-044,2025-11-20T00:00:00Z,503,13,4,5,14
U/N Reef (15-044),15-044,2025-11-20T00:00:00Z,552,22,7,10,6
U/N Reef (15-044),15-044,2025-11-20T00:00:00Z,431,20,8,5,7
U/N Reef (15-044),15-044,2025-11-20T00:00:00Z,290,0,3,2,3
U/N Reef (15-044),15-044,2025-11-20T00:00:00Z,196,5,4,0,2
Mid Reef (19-029),19-029,2025-11-20T00:00:00Z,200,0,1,0,4
Mid Reef (19-029),19-029,2025-11-20T00:00:00Z,220,0,1,1,4
Mid Reef (19-029),19-029,2025-11-20T00:00:00Z,240,0,1,2,6
Mid Reef (19-029),19-029,2025-11-20T00:00:00Z,168,0,0,1,3
Mid Reef (19-029),19-029,2025-11-20T00:00:00Z,180,0,0,2,2
Mid Reef (19-029),19-029,2025-11-20T00:00:00Z,240,0,0,11,10
Batt Reef (16-029),16-029,2025-11-20T00:00:00Z,84,0,4,0,0
Batt Reef (16-029),16-029,2025-11-20T00:00:00Z,65,0,10,4,0
U/N Reef (14-163),14-163,2025-11-19T00:00:00Z,380,37,76,68,29
U/N Reef (14-163),14-163,2025-11-19T00:00:00Z,380,22,45,38,48
U/N Reef (14-163),14-163,2025-11-19T00:00:00Z,330,33,41,61,54
U/N Reef (14-163),14-163,2025-11-19T00:00:00Z,380,19,62,47,52
U/N Reef (15-044),15-044,2025-11-19T00:00:00Z,493,13,10,5,6
U/N Reef (15-045),15-045,2025-11-19T00:00:00Z,305,1,4,0,3
U/N Reef (15-045),15-045,2025-11-19T00:00:00Z,232,6,8,0,0
U/N Reef (15-044),15-044,2025-11-19T00:00:00Z,310,2,3,5,2
U/N Reef (15-044),15-044,2025-11-19T00:00:00Z,186,0,0,2,5
U/N Reef (15-045),15-045,2025-11-19T00:00:00Z,160,5,4,0,0
U/N Reef (11-049),11-049,2025-11-19T00:00:00Z,210,0,3,3,0
U/N Reef (11-049),11-049,2025-11-19T00:00:00Z,120,0,0,1,0
U/N Reef (11-049),11-049,2025-11-19T00:00:00Z,375,2,10,2,8
U/N Reef (11-049),11-049,2025-11-19T00:00:00Z,180,0,1,3,2
U/N Reef (11-049),11-049,2025-11-19T00:00:00Z,330,4,7,1,6
U/N Reef (11-049),11-049,2025-11-19T00:00:00Z,300,0,5,24,9
Mid Reef (19-029),19-029,2025-11-19T00:00:00Z,212,0,1,1,2
Mid Reef (19-029),19-029,2025-11-19T00:00:00Z,240,0,1,7,9
Mid Reef (19-029),19-029,2025-11-19T00:00:00Z,168,0,0,0,0
Mid Reef (19-029),19-029,2025-11-19T00:00:00Z,240,0,1,4,6
Mid Reef (19-029),19-029,2025-11-19T00:00:00Z,200,0,0,0,0
Mid Reef (19-029),19-029,2025-11-19T00:00:00Z,216,0,0,6,2
Mid Reef (19-029),19-029,2025-11-19T00:00:00Z,216,0,0,3,10
Mid Reef (19-029),19-029,2025-11-19T00:00:00Z,160,1,1,0,0
Eye Reef (14-134),14-134,2025-11-18T00:00:00Z,385,1,23,38,54
Eye Reef (14-134),14-134,2025-11-18T00:00:00Z,385,3,27,70,48
U/N Reef (11-049),11-049,2025-11-18T00:00:00Z,270,0,7,7,3
U/N Reef (11-049),11-049,2025-11-18T00:00:00Z,300,7,1,10,7
U/N Reef (11-049),11-049,2025-11-18T00:00:00Z,240,2,3,11,6
U/N Reef (11-049),11-049,2025-11-18T00:00:00Z,330,10,5,23,23
U/N Reef (11-049),11-049,2025-11-18T00:00:00Z,330,1,6,5,2
Shell Reef (19-028),19-028,2025-11-18T00:00:00Z,168,0,0,0,0
Shell Reef (19-028),19-028,2025-11-18T00:00:00Z,212,0,0,0,0
Shell Reef (19-028),19-028,2025-11-18T00:00:00Z,240,0,0,1,0
Shell Reef (19-028),19-028,2025-11-18T00:00:00Z,164,0,0,0,0
U/N Reef (15-071c),15-071c,2025-11-17T00:00:00Z,400,15,12,7,2
U/N Reef (15-071c),15-071c,2025-11-17T00:00:00Z,400,18,35,19,7
U/N Reef (15-071c),15-071c,2025-11-17T00:00:00Z,400,18,20,10,3
U/N Reef (15-071c),15-071c,2025-11-17T00:00:00Z,400,14,36,22,6
U/N Reef (11-049),11-049,2025-11-17T00:00:00Z,180,0,9,17,8
U/N Reef (11-049),11-049,2025-11-17T00:00:00Z,300,4,6,26,11
U/N Reef (11-049),11-049,2025-11-17T00:00:00Z,90,0,2,5,0
U/N Reef (11-049),11-049,2025-11-17T00:00:00Z,150,0,1,4,0
U/N Reef (11-049),11-049,2025-11-17T00:00:00Z,240,2,13,17,7
U/N Reef (11-049),11-049,2025-11-17T00:00:00Z,240,0,1,3,1
