ReefName,Year,LOD_sample_positive,Conc_mean
Ribbon No 5 Reef (15-038),2023,0,0
Ribbon No 5 Reef (15-038),2023,0,0
Tongue Reef (16-026),2023,1,22.70522732
Tongue Reef (16-026),2023,1,22.55263254
Tongue Reef (16-026),2023,1,110.7635826
Tongue Reef (16-026),2023,1,15.58294483
Tongue Reef (16-026),2023,1,60.07694677
Tongue Reef (16-026),2023,0,0
Tongue Reef (16-026),2023,1,23.62090554
Tongue Reef (16-026),2023,1,30.43363094
Tongue Reef (16-026),2023,1,30.4346351
Tongue Reef (16-026),2023,0,0
Tongue Reef (16-026),2023,1,53.53029259
Tongue Reef (16-026),2023,1,7.652836852
Tongue Reef (16-026),2023,0,0
Tongue Reef (16-026),2023,0,0
Tongue Reef (16-026),2023,0,0
Tongue Reef (16-026),2023,0,0
Tongue Reef (16-026),2023,0,0
Tongue Reef (16-026),2023,0,0
Tongue Reef (16-026),2023,0,0
Tongue Reef (16-026),2023,0,0
Tongue Reef (16-026),2023,0,0
Tongue Reef (16-026),2023,0,0
Tongue Reef (16-026),2023,0,0
Tongue Reef (16-026),2023,0,0
Tongue Reef (16-026),2023,1,7.626378536
Tongue Reef (16-026),2023,0,0
Tongue Reef (16-026),2023,0,0
Tongue Reef (16-026),2023,0,0
Tongue Reef (16-026),2023,0,0
Tongue Reef (16-026),2023,0,0
Tongue Reef (16-026),2023,1,7.484703138
Tongue Reef (16-026),2023,1,7.799632475
Tongue Reef (16-026),2023,0,0
Tongue Reef (16-026),2023,1,8.06298852
Tongue Reef (16-026),2023,1,7.558760047
Tongue Reef (16-026),2023,1,15.72764553
Batt Reef (16-029),2023,1,23.69807661
Batt Reef (16-029),2023,1,33.22535008
Batt Reef (16-029),2023,1,7.829739712
Batt Reef (16-029),2023,0,0
Batt Reef (16-029),2023,1,17.4847221
Batt Reef (16-029),2023,1,15.16991258
Batt Reef (16-029),2023,1,14.9787331
Batt Reef (16-029),2023,1,15.05039334
Batt Reef (16-029),2023,1,362.4483168
Batt Reef (16-029),2023,1,14.9453368
Batt Reef (16-029),2023,1,7.542605884
Batt Reef (16-029),2023,1,15.10231867
Batt Reef (16-029),2023,1,164.6398991
Batt Reef (16-029),2023,1,170.6936404
Batt Reef (16-029),2023,1,79.19478714
Batt Reef (16-029),2023,1,131.0052529
Batt Reef (16-029),2023,1,113.5844842
Batt Reef (16-029),2023,1,22.80325592
Batt Reef (16-029),2023,1,143.7865466
Batt Reef (16-029),2023,1,85.41721925
Batt Reef (16-029),2023,1,153.5325006
Batt Reef (16-029),2023,1,60.10196954
Batt Reef (16-029),2023,1,78.23610306
Batt Reef (16-029),2023,1,68.70141551
Batt Reef (16-029),2023,1,34.43477154
Batt Reef (16-029),2023,1,8.178074844
Batt Reef (16-029),2023,1,8.465644531
Batt Reef (16-029),2023,1,31.50285445
Batt Reef (16-029),2023,0,0
Batt Reef (16-029),2023,1,15.26430063
Batt Reef (16-029),2023,1,23.7786781
Batt Reef (16-029),2023,1,23.9981778
Batt Reef (16-029),2023,1,7.804806903
Batt Reef (16-029),2023,0,0
Batt Reef (16-029),2023,1,7.85063915
Batt Reef (16-029),2023,1,16.24135673
Green Island Reef (16-049),2023,1,15.38607404
Green Island Reef (16-049),2023,1,7.944294624
Green Island Reef (16-049),2023,0,0
Green Island Reef (16-049),2023,1,7.62769673
Green Island Reef (16-049),2023,1,7.834606245
Green Island Reef (16-049),2023,1,15.99987186
Green Island Reef (16-049),2023,1,16.61397479
Green Island Reef (16-049),2023,1,7.805842347
Green Island Reef (16-049),2023,1,8.568404987
Green Island Reef (16-049),2023,1,15.06107301
Green Island Reef (16-049),2023,1,30.89610301
Green Island Reef (16-049),2023,0,0
Green Island Reef (16-049),2023,1,15.16086571
Green Island Reef (16-049),2023,1,15.10942988
Green Island Reef (16-049),2023,1,14.44112845
Green Island Reef (16-049),2023,1,30.4651469
Green Island Reef (16-049),2023,0,0
Green Island Reef (16-049),2023,1,7.606326789
Green Island Reef (16-049),2023,1,23.13407511
Green Island Reef (16-049),2023,1,38.72069567
Green Island Reef (16-049),2023,1,16.28477331
Green Island Reef (16-049),2023,1,15.1626572
Green Island Reef (16-049),2023,1,15.30202366
Green Island Reef (16-049),2023,0,0
Green Island Reef (16-049),2023,0,0
Green Island Reef (16-049),2023,1,7.535842806
Green Island Reef (16-049),2023,0,0
Green Island Reef (16-049),2023,1,7.610591501
Green Island Reef (16-049),2023,1,7.636939734
Green Island Reef (16-049),2023,0,0
Green Island Reef (16-049),2023,0,0
Green Island Reef (16-049),2023,1,7.616174966
Green Island Reef (16-049),2023,0,0
Green Island Reef (16-049),2023,1,7.679813169
Green Island Reef (16-049),2023,1,31.0035903
Green Island Reef (16-049),2023,0,0
Thetford Reef (16-068),2023,0,0
Thetford Reef (16-068),2023,0,0
Thetford Reef (16-068),2023,0,0
Thetford Reef (16-068),2023,0,0
Thetford Reef (16-068),2023,0,0
Thetford Reef (16-068),2023,0,0
Thetford Reef (16-068),2023,0,0
Thetford Reef (16-068),2023,0,0
Thetford Reef (16-068),2023,0,0
Thetford Reef (16-068),2023,0,0
Thetford Reef (16-068),2023,0,0
Thetford Reef (16-068),2023,0,0
Thetford Reef (16-068),2023,1,16.37135781
Thetford Reef (16-068),2023,0,0
Thetford Reef (16-068),2023,0,0
Thetford Reef (16-068),2023,1,16.74532369
Thetford Reef (16-068),2023,1,8.046077192
Thetford Reef (16-068),2023,0,0
Thetford Reef (16-068),2023,0,0
Thetford Reef (16-068),2023,1,7.741126791
Thetford Reef (16-068),2023,0,0
Thetford Reef (16-068),2023,0,0
Thetford Reef (16-068),2023,0,0
Thetford Reef (16-068),2023,1,7.64918793
Thetford Reef (16-068),2023,0,0
Thetford Reef (16-068),2023,0,0
Thetford Reef (16-068),2023,0,0
Thetford Reef (16-068),2023,0,0
Thetford Reef (16-068),2023,1,7.866737992
Thetford Reef (16-068),2023,0,0
Thetford Reef (16-068),2023,0,0
Thetford Reef (16-068),2023,0,0
Thetford Reef (16-068),2023,0,0
Thetford Reef (16-068),2023,0,0
Thetford Reef (16-068),2023,0,0
Thetford Reef (16-068),2023,0,0
Moore Reef (16-071),2023,0,0
Moore Reef (16-071),2023,0,0
Moore Reef (16-071),2023,0,0
Moore Reef (16-071),2023,1,7.750646397
Moore Reef (16-071),2023,1,23.9198897
Moore Reef (16-071),2023,1,23.74842782
Moore Reef (16-071),2023,1,7.68148452
Moore Reef (16-071),2023,0,0
Moore Reef (16-071),2023,0,0
Moore Reef (16-071),2023,1,8.251494169
Moore Reef (16-071),2023,1,17.26802476
Moore Reef (16-071),2023,1,15.39185531
Moore Reef (16-071),2023,1,104.730121
Moore Reef (16-071),2023,1,32.14645609
Moore Reef (16-071),2023,1,84.26216841
Moore Reef (16-071),2023,1,110.7341632
Moore Reef (16-071),2023,1,93.67175661
Moore Reef (16-071),2023,1,54.10537161
Moore Reef (16-071),2023,1,119.1498667
Moore Reef (16-071),2023,1,86.27787754
Moore Reef (16-071),2023,1,230.840081
Moore Reef (16-071),2023,1,110.1372018
Moore Reef (16-071),2023,1,143.8432887
Moore Reef (16-071),2023,1,55.50674871
Moore Reef (16-071),2023,0,0
Moore Reef (16-071),2023,0,0
Moore Reef (16-071),2023,1,8.058937825
Moore Reef (16-071),2023,0,0
Moore Reef (16-071),2023,1,7.700590789
Moore Reef (16-071),2023,0,0
Moore Reef (16-071),2023,1,38.29517104
Moore Reef (16-071),2023,1,7.623413578
Moore Reef (16-071),2023,1,39.76996019
Moore Reef (16-071),2023,0,0
Moore Reef (16-071),2023,1,25.27726237
Moore Reef (16-071),2023,0,0
Elford Reef (16-073),2023,0,0
Elford Reef (16-073),2023,0,0
Elford Reef (16-073),2023,0,0
Elford Reef (16-073),2023,0,0
Elford Reef (16-073),2023,0,0
Elford Reef (16-073),2023,0,0
Elford Reef (16-073),2023,0,0
Elford Reef (16-073),2023,1,8.020114526
Elford Reef (16-073),2023,0,0
Elford Reef (16-073),2023,1,8.069255389
Elford Reef (16-073),2023,0,0
Elford Reef (16-073),2023,0,0
Elford Reef (16-073),2023,0,0
Elford Reef (16-073),2023,0,0
Elford Reef (16-073),2023,0,0
Elford Reef (16-073),2023,0,0
Elford Reef (16-073),2023,0,0
Elford Reef (16-073),2023,0,0
Elford Reef (16-073),2023,0,0
Elford Reef (16-073),2023,0,0
Elford Reef (16-073),2023,0,0
Elford Reef (16-073),2023,0,0
Elford Reef (16-073),2023,0,0
Elford Reef (16-073),2023,0,0
Elford Reef (16-073),2023,0,0
Elford Reef (16-073),2023,0,0
Elford Reef (16-073),2023,0,0
Elford Reef (16-073),2023,0,0
Elford Reef (16-073),2023,0,0
Elford Reef (16-073),2023,0,0
Elford Reef (16-073),2023,0,0
Elford Reef (16-073),2023,0,0
Elford Reef (16-073),2023,0,0
Elford Reef (16-073),2023,0,0
Elford Reef (16-073),2023,0,0
Elford Reef (16-073),2023,0,0
Rib Reef (18-032),2023,0,0
Rib Reef (18-032),2023,0,0
Rib Reef (18-032),2023,0,0
Rib Reef (18-032),2023,0,0
Rib Reef (18-032),2023,0,0
Rib Reef (18-032),2023,0,0
Rib Reef (18-032),2023,0,0
Rib Reef (18-032),2023,0,0
Rib Reef (18-032),2023,0,0
Rib Reef (18-032),2023,0,0
Rib Reef (18-032),2023,0,0
Rib Reef (18-032),2023,0,0
Rib Reef (18-032),2023,1,7.6611422
Rib Reef (18-032),2023,1,47.45681249
Rib Reef (18-032),2023,1,62.00982481
Rib Reef (18-032),2023,1,23.77954256
Rib Reef (18-032),2023,1,54.08960357
Rib Reef (18-032),2023,1,39.89715166
Rib Reef (18-032),2023,1,16.06766917
Rib Reef (18-032),2023,1,23.6106528
Rib Reef (18-032),2023,1,15.94026871
Rib Reef (18-032),2023,1,39.78722803
Rib Reef (18-032),2023,1,31.57745227
Rib Reef (18-032),2023,1,64.79706019
Rib Reef (18-032),2023,1,193.5399771
Rib Reef (18-032),2023,1,234.7450465
Rib Reef (18-032),2023,1,101.6542017
Rib Reef (18-032),2023,1,110.9148413
Rib Reef (18-032),2023,1,104.237102
Rib Reef (18-032),2023,1,104.2520285
Rib Reef (18-032),2023,1,158.718802
Rib Reef (18-032),2023,1,120.3328863
Rib Reef (18-032),2023,1,186.8562788
Rib Reef (18-032),2023,1,40.81233256
Rib Reef (18-032),2023,1,272.2365975
Rib Reef (18-032),2023,1,157.8600481
Bowden Reef (19-019),2023,1,78.05631012
Bowden Reef (19-019),2023,1,39.08630647
Bowden Reef (19-019),2023,1,62.95525879
Bowden Reef (19-019),2023,1,54.26317826
Bowden Reef (19-019),2023,1,30.25385141
Bowden Reef (19-019),2023,1,80.09924814
Bowden Reef (19-019),2023,1,71.94828764
Bowden Reef (19-019),2023,1,168.2536438
Bowden Reef (19-019),2023,1,97.5123547
Bowden Reef (19-019),2023,1,454.2495847
Bowden Reef (19-019),2023,1,56.29453138
Bowden Reef (19-019),2023,1,30.29147834
Bowden Reef (19-019),2023,1,15.77401087
Bowden Reef (19-019),2023,1,30.95775638
Bowden Reef (19-019),2023,1,23.30738325
Bowden Reef (19-019),2023,1,95.1306358
Bowden Reef (19-019),2023,1,45.46110258
Bowden Reef (19-019),2023,1,8.194784448
Bowden Reef (19-019),2023,1,49.05936755
Bowden Reef (19-019),2023,1,50.21394286
Bowden Reef (19-019),2023,1,39.09319192
Bowden Reef (19-019),2023,1,15.87623097
Bowden Reef (19-019),2023,1,31.55437633
Bowden Reef (19-019),2023,1,31.92052245
Bowden Reef (19-019),2023,1,16.30934626
Bowden Reef (19-019),2023,1,46.72244824
Bowden Reef (19-019),2023,1,8.09628088
Bowden Reef (19-019),2023,1,32.67271444
Bowden Reef (19-019),2023,1,24.03300013
Bowden Reef (19-019),2023,1,23.8877289
Bowden Reef (19-019),2023,1,8.013559319
Bowden Reef (19-019),2023,1,17.06368234
Bowden Reef (19-019),2023,0,0
Bowden Reef (19-019),2023,1,15.48276879
Bowden Reef (19-019),2023,1,32.57016856
Bowden Reef (19-019),2023,1,23.80696759
Davies Reef (18-096),2023,1,76.6272828
Davies Reef (18-096),2023,1,73.45068455
Davies Reef (18-096),2023,1,82.30797574
Davies Reef (18-096),2023,1,105.5348553
Davies Reef (18-096),2023,1,61.2858139
Davies Reef (18-096),2023,1,92.75216013
Davies Reef (18-096),2023,1,62.07602285
Davies Reef (18-096),2023,1,67.9717809
Davies Reef (18-096),2023,1,7.909754477
Davies Reef (18-096),2023,1,79.42027599
Davies Reef (18-096),2023,1,54.81072888
Davies Reef (18-096),2023,1,31.74226284
Davies Reef (18-096),2023,1,96.94647789
Davies Reef (18-096),2023,1,122.6631381
Davies Reef (18-096),2023,1,161.913456
Davies Reef (18-096),2023,1,83.86396319
Davies Reef (18-096),2023,1,96.06973976
Davies Reef (18-096),2023,1,105.6790665
Davies Reef (18-096),2023,1,48.00176024
Davies Reef (18-096),2023,1,84.44475532
Davies Reef (18-096),2023,1,142.0507818
Davies Reef (18-096),2023,1,23.58734831
Davies Reef (18-096),2023,1,32.15867411
Davies Reef (18-096),2023,1,48.63823839
Davies Reef (18-096),2023,1,15.82695879
Davies Reef (18-096),2023,1,22.95452803
Davies Reef (18-096),2023,1,8.213473298
Davies Reef (18-096),2023,1,40.20968378
Davies Reef (18-096),2023,1,23.22949469
Davies Reef (18-096),2023,0,0
Davies Reef (18-096),2023,1,23.8159854
Davies Reef (18-096),2023,1,40.13588391
Davies Reef (18-096),2023,1,16.87664017
Davies Reef (18-096),2023,1,8.032891899
Davies Reef (18-096),2023,1,31.78906571
Davies Reef (18-096),2023,1,7.897012308
Lizard Island Reef (Lagoon) (14-116d),2023,1,115.306583
Lizard Island Reef (Lagoon) (14-116d),2023,1,24.70506839
Lizard Island Reef (Lagoon) (14-116d),2023,1,208.9999169
Lizard Island Reef (Lagoon) (14-116d),2023,1,271.2097675
Lizard Island Reef (Lagoon) (14-116d),2023,1,31.89275712
Lizard Island Reef (Lagoon) (14-116d),2023,1,16.3538944
Lizard Island Reef (Lagoon) (14-116d),2023,1,75.97264498
Lizard Island Reef (Lagoon) (14-116d),2023,1,136.2432718
Lizard Island Reef (Lagoon) (14-116d),2023,1,157.2103187
Lizard Island Reef (Lagoon) (14-116d),2023,1,159.6210837
Lizard Island Reef (Lagoon) (14-116d),2023,1,45.17329708
Lizard Island Reef (Lagoon) (14-116d),2023,1,51.65059492
Lizard Island Reef (Lagoon) (14-116d),2023,1,59.4591178
Lizard Island Reef (Lagoon) (14-116d),2023,1,15.28016143
Lizard Island Reef (Lagoon) (14-116d),2023,1,7.710684277
Lizard Island Reef (Lagoon) (14-116d),2023,1,16.29084684
Lizard Island Reef (Lagoon) (14-116d),2023,0,0
Lizard Island Reef (Lagoon) (14-116d),2023,1,7.87797533
Lizard Island Reef (Lagoon) (14-116d),2023,1,32.38584548
Lizard Island Reef (Lagoon) (14-116d),2023,0,0
Lizard Island Reef (Lagoon) (14-116d),2023,1,29.92995121
Lizard Island Reef (Lagoon) (14-116d),2023,1,23.45978916
Lizard Island Reef (Lagoon) (14-116d),2023,0,0
Lizard Island Reef (Lagoon) (14-116d),2023,0,0
Lizard Island Reef (Lagoon) (14-116d),2023,0,0
Lizard Island Reef (Lagoon) (14-116d),2023,0,0
Lizard Island Reef (Lagoon) (14-116d),2023,1,8.092939295
Lizard Island Reef (Lagoon) (14-116d),2023,0,0
Lizard Island Reef (Lagoon) (14-116d),2023,0,0
Lizard Island Reef (Lagoon) (14-116d),2023,1,8.181107976
Lizard Island Reef (North East) (14-116b),2023,1,16.02659114
Lizard Island Reef (North East) (14-116b),2023,1,16.20408408
Lizard Island Reef (North East) (14-116b),2023,0,0
Lizard Island Reef (North East) (14-116b),2023,1,64.50918764
Lizard Island Reef (North East) (14-116b),2023,1,71.6266416
Lizard Island Reef (North East) (14-116b),2023,1,30.60537502
Lizard Island Reef (North East) (14-116b),2023,1,16.37474075
Lizard Island Reef (North East) (14-116b),2023,1,15.76265618
Lizard Island Reef (North East) (14-116b),2023,1,15.68873394
Lizard Island Reef (North East) (14-116b),2023,1,16.89117774
Lizard Island Reef (North East) (14-116b),2023,0,0
Lizard Island Reef (North East) (14-116b),2023,1,7.978415675
Lizard Island Reef (North East) (14-116b),2023,1,23.78605474
Lizard Island Reef (North East) (14-116b),2023,1,16.6362321
Lizard Island Reef (North East) (14-116b),2023,1,8.009921573
Lizard Island Reef (North West) (14-116a),2023,1,73.78590032
Lizard Island Reef (North West) (14-116a),2023,1,63.95220794
Lizard Island Reef (North West) (14-116a),2023,1,15.50793741
Lizard Island Reef (North West) (14-116a),2023,1,39.68835287
Lizard Island Reef (North West) (14-116a),2023,1,23.85672983
Lizard Island Reef (North West) (14-116a),2023,1,16.21521581
Lizard Island Reef (North West) (14-116a),2023,0,0
Lizard Island Reef (North West) (14-116a),2023,1,8.003019914
Lizard Island Reef (North West) (14-116a),2023,1,32.03477561
Lizard Island Reef (North West) (14-116a),2023,1,70.88621333
Lizard Island Reef (North West) (14-116a),2023,1,70.17955184
Lizard Island Reef (North West) (14-116a),2023,1,15.6776363
Lizard Island Reef (North West) (14-116a),2023,1,38.86464704
Lizard Island Reef (North West) (14-116a),2023,1,31.47957455
Lizard Island Reef (North West) (14-116a),2023,1,31.01391234
Lizard Island Reef (Lagoon) (14-116d),2023,0,0
Lizard Island Reef (Lagoon) (14-116d),2023,1,7.662473246
Lizard Island Reef (Lagoon) (14-116d),2023,1,8.120496757
Lizard Island Reef (Lagoon) (14-116d),2023,0,0
Lizard Island Reef (Lagoon) (14-116d),2023,1,7.59225525
Lizard Island Reef (Lagoon) (14-116d),2023,1,7.791712135
Lizard Island Reef (Lagoon) (14-116d),2023,0,0
Lizard Island Reef (Lagoon) (14-116d),2023,0,0
Lizard Island Reef (Lagoon) (14-116d),2023,0,0
Lizard Island Reef (Lagoon) (14-116d),2023,1,55.63135967
Lizard Island Reef (Lagoon) (14-116d),2023,1,30.95585313
Lizard Island Reef (Lagoon) (14-116d),2023,1,7.837389596
Lizard Island Reef (Lagoon) (14-116d),2023,0,0
Lizard Island Reef (Lagoon) (14-116d),2023,1,7.564591616
Lizard Island Reef (Lagoon) (14-116d),2023,1,15.53917006
Lizard Island Reef (North West) (14-116a),2023,1,16.48102663
Lizard Island Reef (North West) (14-116a),2023,0,0
Lizard Island Reef (North West) (14-116a),2023,1,8.141476661
Lizard Island Reef (North West) (14-116a),2023,0,0
Lizard Island Reef (North West) (14-116a),2023,1,7.839478366
Lizard Island Reef (North West) (14-116a),2023,1,7.869895175
Lizard Island Reef (North West) (14-116a),2023,1,23.84011466
Lizard Island Reef (North West) (14-116a),2023,0,0
Lizard Island Reef (North West) (14-116a),2023,1,7.598793693
Lizard Island Reef (North West) (14-116a),2023,0,0
Lizard Island Reef (North West) (14-116a),2023,1,15.66541269
Lizard Island Reef (North West) (14-116a),2023,1,7.971207798
Lizard Island Reef (North West) (14-116a),2023,1,7.701598853
Lizard Island Reef (North West) (14-116a),2023,1,15.16461186
Lizard Island Reef (North West) (14-116a),2023,1,7.640246116
Lizard Island Reef (North East) (14-116b),2023,1,7.92004969
Lizard Island Reef (North East) (14-116b),2023,1,16.62881244
Lizard Island Reef (North East) (14-116b),2023,0,0
Lizard Island Reef (North East) (14-116b),2023,1,7.554229908
Lizard Island Reef (North East) (14-116b),2023,0,0
Lizard Island Reef (North East) (14-116b),2023,1,61.19835377
Lizard Island Reef (North East) (14-116b),2023,1,30.75777255
Lizard Island Reef (North East) (14-116b),2023,1,14.716921
Lizard Island Reef (North East) (14-116b),2023,1,46.36336751
Lizard Island Reef (North East) (14-116b),2023,1,7.428932749
Lizard Island Reef (North East) (14-116b),2023,1,16.00172538
Lizard Island Reef (North East) (14-116b),2023,0,0
Lizard Island Reef (North East) (14-116b),2023,1,38.55173886
Lizard Island Reef (North East) (14-116b),2023,0,0
Lizard Island Reef (North East) (14-116b),2023,1,15.47648124
Lizard Island Reef (Lagoon) (14-116d),2023,1,114.3753201
Lizard Island Reef (Lagoon) (14-116d),2023,1,45.38491331
Lizard Island Reef (Lagoon) (14-116d),2023,1,82.87412971
Lizard Island Reef (Lagoon) (14-116d),2023,1,136.8438676
Lizard Island Reef (Lagoon) (14-116d),2023,1,30.71580101
Lizard Island Reef (Lagoon) (14-116d),2023,1,23.67636357
Lizard Island Reef (Lagoon) (14-116d),2023,1,22.92612176
Lizard Island Reef (Lagoon) (14-116d),2023,1,45.43669
Lizard Island Reef (Lagoon) (14-116d),2023,1,15.91357179
Lizard Island Reef (Lagoon) (14-116d),2023,1,39.91307616
Lizard Island Reef (Lagoon) (14-116d),2023,1,54.16314974
Lizard Island Reef (Lagoon) (14-116d),2023,1,46.43332623
Lizard Island Reef (Lagoon) (14-116d),2023,1,30.46076484
Lizard Island Reef (Lagoon) (14-116d),2023,1,62.46718951
Lizard Island Reef (Lagoon) (14-116d),2023,1,60.75242758
Eyrie Reef (14-118),2023,1,22.97644615
Eyrie Reef (14-118),2023,1,30.68033326
Eyrie Reef (14-118),2023,1,38.25042844
Eyrie Reef (14-118),2023,1,7.837389596
Eyrie Reef (14-118),2023,1,71.24737501
Eyrie Reef (14-118),2023,1,15.62170498
Eyrie Reef (14-118),2023,0,0
Eyrie Reef (14-118),2023,1,171.102646
Eyrie Reef (14-118),2023,1,30.93898483
Eyrie Reef (14-118),2023,1,22.28304595
Eyrie Reef (14-118),2023,1,15.62988572
Eyrie Reef (14-118),2023,1,22.5092629
Eyrie Reef (14-118),2023,1,7.498059981
Eyrie Reef (14-118),2023,0,0
Eyrie Reef (14-118),2023,1,7.652836852
Eyrie Reef (14-118),2023,0,0
Eyrie Reef (14-118),2023,1,7.934293896
Eyrie Reef (14-118),2023,1,8.600140549
Eyrie Reef (14-118),2023,0,0
Eyrie Reef (14-118),2023,1,7.820024528
Eyrie Reef (14-118),2023,1,7.663803734
Eyrie Reef (14-118),2023,1,7.870245539
Eyrie Reef (14-118),2023,1,7.808951475
Eyrie Reef (14-118),2023,1,7.892420702
Eyrie Reef (14-118),2023,1,17.12879855
Eyrie Reef (14-118),2023,1,31.57522045
Eyrie Reef (14-118),2023,1,16.26180355
Eyrie Reef (14-118),2023,0,0
Eyrie Reef (14-118),2023,1,16.37474075
Eyrie Reef (14-118),2023,1,16.16623253
Eyrie Reef (14-118),2023,0,0
Eyrie Reef (14-118),2023,1,15.47376774
Eyrie Reef (14-118),2023,0,0
Eyrie Reef (14-118),2023,0,0
Eyrie Reef (14-118),2023,1,15.35595059
Eyrie Reef (14-118),2023,1,8.28558784
Lizard Island Reef (Lagoon) (14-116d),2023,1,7.574333064
Lizard Island Reef (Lagoon) (14-116d),2023,1,23.05594403
Lizard Island Reef (Lagoon) (14-116d),2023,1,7.938933559
Lizard Island Reef (Lagoon) (14-116d),2023,1,23.52718413
Lizard Island Reef (Lagoon) (14-116d),2023,1,8.208506741
Lizard Island Reef (Lagoon) (14-116d),2023,1,16.52026791
Lizard Island Reef (Lagoon) (14-116d),2023,0,0
Lizard Island Reef (Lagoon) (14-116d),2023,1,8.256899379
Lizard Island Reef (Lagoon) (14-116d),2023,1,23.29572514
Lizard Island Reef (Lagoon) (14-116d),2023,1,23.31979126
Lizard Island Reef (Lagoon) (14-116d),2023,1,23.48463703
Lizard Island Reef (Lagoon) (14-116d),2023,1,48.06689881
Lizard Island Reef (Lagoon) (14-116d),2023,1,16.19195882
Lizard Island Reef (Lagoon) (14-116d),2023,1,16.3013801
Lizard Island Reef (Lagoon) (14-116d),2023,1,32.60909803
Lizard Island Reef (Lagoon) (14-116d),2023,1,31.29406571
Lizard Island Reef (Lagoon) (14-116d),2023,0,0
Lizard Island Reef (Lagoon) (14-116d),2023,1,15.34526758
Lizard Island Reef (Lagoon) (14-116d),2023,0,0
Lizard Island Reef (Lagoon) (14-116d),2023,0,0
Lizard Island Reef (Lagoon) (14-116d),2023,0,0
Lizard Island Reef (Lagoon) (14-116d),2023,0,0
Lizard Island Reef (Lagoon) (14-116d),2023,0,0
Lizard Island Reef (Lagoon) (14-116d),2023,0,0
Lizard Island Reef (Lagoon) (14-116d),2023,0,0
Lizard Island Reef (Lagoon) (14-116d),2023,1,7.545831241
Lizard Island Reef (Lagoon) (14-116d),2023,1,7.601084746
Lizard Island Reef (Lagoon) (14-116d),2023,0,0
Lizard Island Reef (Lagoon) (14-116d),2023,0,0
Lizard Island Reef (Lagoon) (14-116d),2023,0,0
North Direction Reef (14-143),2023,1,16.28284659
North Direction Reef (14-143),2023,1,30.94360661
North Direction Reef (14-143),2023,1,23.06462266
North Direction Reef (14-143),2023,1,7.629675977
North Direction Reef (14-143),2023,1,22.69864082
North Direction Reef (14-143),2023,1,15.22873566
North Direction Reef (14-143),2023,1,61.76527888
North Direction Reef (14-143),2023,1,55.7928443
North Direction Reef (14-143),2023,1,23.81875534
North Direction Reef (14-143),2023,1,16.72310717
North Direction Reef (14-143),2023,1,96.61402032
North Direction Reef (14-143),2023,1,16.42054338
North Direction Reef (14-143),2023,1,8.37047752
North Direction Reef (14-143),2023,0,0
North Direction Reef (14-143),2023,0,0
North Direction Reef (14-143),2023,1,7.687843032
North Direction Reef (14-143),2023,0,0
North Direction Reef (14-143),2023,1,23.41034766
North Direction Reef (14-143),2023,1,7.630005665
North Direction Reef (14-143),2023,1,15.69394693
North Direction Reef (14-143),2023,0,0
North Direction Reef (14-143),2023,1,8.0910841
North Direction Reef (14-143),2023,1,16.22607596
North Direction Reef (14-143),2023,1,15.84390868
North Direction Reef (14-143),2023,1,15.49686994
North Direction Reef (14-143),2023,1,22.6339275
North Direction Reef (14-143),2023,1,7.782433927
North Direction Reef (14-143),2023,1,7.816561125
North Direction Reef (14-143),2023,0,0
North Direction Reef (14-143),2023,0,0
North Direction Reef (14-143),2023,0,0
North Direction Reef (14-143),2023,0,0
North Direction Reef (14-143),2023,1,8.043510094
North Direction Reef (14-143),2023,1,8.276649937
North Direction Reef (14-143),2023,1,16.39147103
North Direction Reef (14-143),2023,1,8.441751078
Bait Reef (19-137),2023,0,0
Bait Reef (19-137),2023,0,0
Bait Reef (19-137),2023,0,0
Bait Reef (19-137),2023,0,0
Bait Reef (19-137),2023,0,0
Bait Reef (19-137),2023,1,15.82566574
Bait Reef (19-137),2023,0,0
Bait Reef (19-137),2023,0,0
Bait Reef (19-137),2023,0,0
Bait Reef (19-137),2023,0,0
Bait Reef (19-137),2023,0,0
Bait Reef (19-137),2023,0,0
Bait Reef (19-137),2023,0,0
Bait Reef (19-137),2023,0,0
Bait Reef (19-137),2023,0,0
Bait Reef (19-137),2023,1,17.1476746
Bait Reef (19-137),2023,0,0
Bait Reef (19-137),2023,0,0
Bait Reef (19-137),2023,0,0
Bait Reef (19-137),2023,0,0
Bait Reef (19-137),2023,0,0
Bait Reef (19-137),2023,0,0
Bait Reef (19-137),2023,0,0
Bait Reef (19-137),2023,0,0
Bait Reef (19-137),2023,0,0
Bait Reef (19-137),2023,1,26.24447644
Bait Reef (19-137),2023,0,0
Bait Reef (19-137),2023,0,0
Bait Reef (19-137),2023,0,0
Bait Reef (19-137),2023,1,119.0542728
Bait Reef (19-137),2023,1,7.960061543
Bait Reef (19-137),2023,0,0
Bait Reef (19-137),2023,1,9.129126929
Bait Reef (19-137),2023,0,0
Bait Reef (19-137),2023,0,0
Bait Reef (19-137),2023,1,16.47256427
Jacqueline Reef (19-061),2023,1,9.594703093
Jacqueline Reef (19-061),2023,1,9.247770533
Jacqueline Reef (19-061),2023,1,17.47828871
Jacqueline Reef (19-061),2023,0,0
Jacqueline Reef (19-061),2023,1,17.27394126
Jacqueline Reef (19-061),2023,0,0
Jacqueline Reef (19-061),2023,0,0
Jacqueline Reef (19-061),2023,0,0
Jacqueline Reef (19-061),2023,1,8.58173836
