ReefName,ReefLabel,SurveyTime,ScarsCount,CrownOfThornsStarfishCount,FeedingScarCountRangeCode
Tongue Reef (16-026),16-026,2023-03-09T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-09T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-09T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-09T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-09T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-09T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-09T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-09T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,p
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,p
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,p
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,p
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,p
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,p
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,p
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,p
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,p
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,p
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,p
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,c
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,p
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-10T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2023-03-11T00:00:00Z,NA,0,a
Tongue Reef (16-026),16-026,2026-01-19T15:00:00Z,1,0,p
Tongue Reef (16-026),16-026,2026-01-19T14:58:00Z,1,0,p
Tongue Reef (16-026),16-026,2026-01-19T14:55:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T14:53:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T14:49:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T14:45:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T14:43:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T14:40:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T14:40:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T14:38:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T14:38:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T14:36:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T14:34:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T14:33:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T14:31:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T14:31:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T14:29:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T14:28:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T14:26:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T14:26:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T14:24:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T14:23:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T14:21:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T14:21:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T14:18:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T14:16:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T14:15:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T14:13:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T14:12:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T14:11:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T14:10:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T14:07:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T14:07:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T14:05:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T14:04:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T14:02:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T14:01:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T13:59:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T13:59:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T13:57:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T13:56:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T13:54:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T13:54:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T13:51:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T13:51:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T13:49:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T13:48:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T13:46:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T13:46:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T13:43:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T13:42:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T13:40:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T13:38:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T11:08:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T11:05:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T11:03:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T11:00:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T10:58:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T10:55:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T10:53:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T10:52:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T10:50:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T10:50:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T10:48:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T10:47:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T10:45:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T10:45:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T10:43:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T10:42:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T10:40:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T10:39:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T10:37:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T10:36:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T10:35:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T10:32:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T10:31:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T10:30:00Z,1,1,p
Tongue Reef (16-026),16-026,2026-01-19T10:28:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T10:27:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T10:25:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T10:24:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T10:22:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T10:21:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T10:19:00Z,1,0,p
Tongue Reef (16-026),16-026,2026-01-19T10:19:00Z,1,0,p
Tongue Reef (16-026),16-026,2026-01-19T10:17:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T10:15:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T10:14:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T10:12:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T10:10:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T10:09:00Z,1,0,p
Tongue Reef (16-026),16-026,2026-01-19T10:08:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T10:06:00Z,1,0,p
Tongue Reef (16-026),16-026,2026-01-19T10:05:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T10:03:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T10:03:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T10:01:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T10:00:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T09:58:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T09:58:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T09:56:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T09:55:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T09:54:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T09:52:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T09:51:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T09:50:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T09:49:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T09:47:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T09:47:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T09:44:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T09:44:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T09:41:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T09:38:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T09:36:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T09:18:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T09:16:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T09:13:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T09:11:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T09:08:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T09:05:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T09:03:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T09:00:00Z,3,0,p
Tongue Reef (16-026),16-026,2026-01-19T08:58:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T08:55:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T08:52:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T08:50:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T08:47:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T08:44:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T08:38:00Z,1,0,p
Tongue Reef (16-026),16-026,2026-01-19T08:34:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T08:32:00Z,1,0,p
Tongue Reef (16-026),16-026,2026-01-19T08:29:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T08:26:00Z,3,0,p
Tongue Reef (16-026),16-026,2026-01-19T08:23:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T08:20:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T08:18:00Z,1,0,p
Tongue Reef (16-026),16-026,2026-01-19T08:15:00Z,1,0,p
Tongue Reef (16-026),16-026,2026-01-19T08:12:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T08:09:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T08:06:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T08:03:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T08:01:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-19T07:58:00Z,1,0,p
Tongue Reef (16-026),16-026,2026-01-19T07:54:00Z,2,0,p
Tongue Reef (16-026),16-026,2026-01-18T15:57:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-18T15:54:00Z,8,0,p
Tongue Reef (16-026),16-026,2026-01-18T15:54:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-18T15:51:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-18T15:51:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-18T15:48:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-18T15:48:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-18T15:46:00Z,1,0,p
Tongue Reef (16-026),16-026,2026-01-18T15:45:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-18T15:43:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-18T15:42:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-18T15:41:00Z,1,0,p
Tongue Reef (16-026),16-026,2026-01-18T15:39:00Z,1,0,p
Tongue Reef (16-026),16-026,2026-01-18T15:38:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-18T15:36:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-18T15:35:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-18T15:33:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-18T15:33:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-18T15:30:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-18T15:28:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-18T15:25:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-18T15:23:00Z,5,0,p
Tongue Reef (16-026),16-026,2026-01-18T15:20:00Z,1,0,p
Tongue Reef (16-026),16-026,2026-01-18T15:17:00Z,1,0,p
Tongue Reef (16-026),16-026,2026-01-18T15:15:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-18T15:13:00Z,1,0,p
Tongue Reef (16-026),16-026,2026-01-18T15:10:00Z,1,0,p
Tongue Reef (16-026),16-026,2026-01-18T15:08:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-18T15:07:00Z,1,0,p
Tongue Reef (16-026),16-026,2026-01-18T15:05:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-18T15:05:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-18T15:02:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-18T15:02:00Z,0,0,a
Tongue Reef (16-026),16-026,2026-01-18T15:00:00Z,0,0,a
